#時刻 刻み幅 roll pitch yaw gx gy gz ax ay az mx my mz
3519893504 2000 0.284181 4.840620 -171.977005 31.341463 -16.463415 -3.841463 -0.119141 -0.150391 1.109375 0.000000 0.000000 0.000000
3519895504 2000 0.151851 4.849236 -171.993240 26.951220 -30.975611 -5.182927 0.383789 -0.217285 0.421387 0.000000 0.000000 0.000000
3519897504 2000 0.149225 5.000126 -172.004196 36.097565 -20.426830 -3.658537 -0.333984 0.741211 0.598145 0.000000 0.000000 0.000000
3519899504 2000 0.182509 5.046039 -172.014587 29.634146 -20.609756 -3.170732 -0.749023 -0.075684 0.869141 0.000000 0.000000 0.000000
3519901504 2000 0.122374 5.099396 -172.024796 29.268293 -33.170731 -1.951220 -0.123535 0.069336 2.413574 0.000000 0.000000 0.000000
3519903504 2000 0.107349 5.187701 -172.027039 28.353659 -11.646342 0.060976 -0.109375 0.523438 1.398926 0.000000 0.000000 0.000000
3519905504 2000 0.020612 5.291735 -172.035919 23.048782 -29.512197 -1.585366 0.063477 0.105469 -0.219238 0.000000 0.000000 0.000000
3519907504 2000 -0.078624 5.384692 -172.045792 29.390244 -20.000000 -2.865854 0.331543 0.225098 0.480469 0.000000 0.000000 0.000000
3519909504 2000 -0.106816 5.427217 -172.054047 25.609756 -17.926830 -2.256098 -0.077148 0.003906 1.289062 0.000000 0.000000 0.000000
3519911504 2000 -0.196380 5.456947 -172.065216 22.439024 -33.109756 -2.256098 0.515625 -0.132812 2.324707 0.000000 0.000000 0.000000
3519913513 2009 -0.208674 5.552305 -172.073761 29.878050 -9.451220 -3.109756 -0.109375 0.875488 2.092285 0.000000 0.000000 0.000000
3519915513 2000 -0.284147 5.529483 -172.092453 17.926830 -28.170732 -6.524391 0.141113 -0.478516 -0.603516 0.000000 0.000000 0.000000
3519917513 2000 -0.432140 5.555791 -172.108917 19.817074 -23.719513 -5.792683 0.571289 -0.109375 -0.253418 0.000000 0.000000 0.000000
3519919513 2000 -0.427424 5.635220 -172.115829 28.902441 -10.243902 -2.195122 -0.419434 0.539062 1.883789 0.000000 0.000000 0.000000
3519921513 2000 -0.490841 5.643563 -172.126419 14.024390 -30.304878 -2.195122 0.077637 -0.178223 1.939453 0.000000 0.000000 0.000000
3519923513 2000 -0.491188 5.705728 -172.136429 17.012196 -12.500000 -3.475610 -0.322266 0.523438 1.480469 0.000000 0.000000 0.000000
3519925513 2000 -0.421476 5.783662 -172.142685 19.207317 -18.048782 -0.975610 -0.879395 0.331055 0.128906 0.000000 0.000000 0.000000
3519927514 2001 -0.421067 5.907486 -172.149063 10.426829 -24.085365 -0.182927 -0.233887 0.499512 0.036621 0.000000 0.000000 0.000000
3519929515 2001 -0.436074 5.941670 -172.157944 22.439024 -10.975610 -3.170732 -0.113281 -0.015137 2.465332 0.000000 0.000000 0.000000
3519931515 2000 -0.520513 5.908110 -172.168304 12.865854 -21.707317 -2.987805 0.660156 -0.801270 1.414551 0.000000 0.000000 0.000000
3519933515 2000 -0.577146 5.998060 -172.176697 8.292683 -14.207317 -2.195122 0.151367 0.406250 0.380859 0.000000 0.000000 0.000000
3519935515 2000 -0.568256 6.083157 -172.191742 18.963415 -16.646341 -5.365854 -0.546875 0.760254 1.245605 0.000000 0.000000 0.000000
3519937515 2000 -0.600007 6.012753 -172.206406 7.134146 -16.890244 -5.792683 0.001465 -0.422852 0.443359 0.000000 0.000000 0.000000
3519939515 2000 -0.605702 5.988651 -172.218597 11.951220 -12.378049 -4.878049 -0.439453 -1.024414 2.766602 0.000000 0.000000 0.000000
3519941515 2000 -0.650339 5.996263 -172.227921 14.573171 -15.426830 -2.987805 0.330566 -0.241699 2.320312 0.000000 0.000000 0.000000
3519943515 2000 -0.563960 6.038924 -172.236038 2.134146 -10.487805 -2.560976 -0.595703 0.211426 0.048828 0.000000 0.000000 0.000000
3519945515 2000 -0.529561 6.092325 -172.247742 7.378049 -16.707317 -3.719512 -0.368652 0.255371 0.448242 0.000000 0.000000 0.000000
3519947515 2000 -0.509319 6.208335 -172.253738 7.987805 -11.829268 -1.097561 -0.305176 0.656250 -0.318359 0.000000 0.000000 0.000000
3519949515 2000 -0.478276 6.196075 -172.260590 2.987805 -6.036586 -2.682927 -1.336426 -0.275879 3.399902 0.000000 0.000000 0.000000
3519951515 2000 -0.531398 6.160358 -172.273315 4.939024 -21.219513 -4.085366 0.240234 -0.672363 1.994629 0.000000 0.000000 0.000000
3519953515 2000 -0.433076 6.177440 -172.275650 3.658537 -2.560976 -0.670732 -1.395508 0.042480 -0.617188 0.000000 0.000000 0.000000
3519955515 2000 -0.377223 6.265555 -172.287460 2.804878 -12.378049 -4.085366 -0.567383 0.575684 -0.042969 0.000000 0.000000 0.000000
3519957515 2000 -0.448351 6.308896 -172.308075 7.256098 -17.012196 -8.170732 0.711914 0.679199 1.761230 0.000000 0.000000 0.000000
3519959515 2000 -0.416522 6.267912 -172.313828 0.975610 2.195122 -3.109756 -0.502441 -0.645020 2.046875 0.000000 0.000000 0.000000
3519961515 2000 -0.500356 6.197247 -172.323303 -5.000000 -19.451220 -2.682927 0.354492 -0.403809 0.676270 0.000000 0.000000 0.000000
3519963515 2000 -0.547210 6.301816 -172.335083 6.158536 -6.768293 -4.573171 0.435547 1.196777 0.602539 0.000000 0.000000 0.000000
3519965515 2000 -0.517038 6.378072 -172.341202 -0.975610 -2.378049 -2.256098 -0.239258 0.462402 -0.573242 0.000000 0.000000 0.000000
3519967515 2000 -0.637519 6.349705 -172.353500 -4.756098 -22.865854 -3.536586 1.560059 -0.233398 1.681152 0.000000 0.000000 0.000000
3519969515 2000 -0.618562 6.311278 -172.358398 2.317073 6.280488 -3.231707 -0.114258 -0.841797 2.771973 0.000000 0.000000 0.000000
3519971515 2000 -0.609449 6.275562 -172.362289 -7.317073 -13.109756 -0.426829 -0.245117 -0.079590 0.780273 0.000000 0.000000 0.000000
3519973515 2000 -0.643610 6.348557 -172.373367 -3.719512 -15.487805 -3.231707 0.056641 0.967773 0.802734 0.000000 0.000000 0.000000
3519975515 2000 -0.533823 6.410008 -172.379349 0.304878 8.292683 -3.414634 -1.099121 0.660645 -0.395996 0.000000 0.000000 0.000000
3519977515 2000 -0.595043 6.365006 -172.394760 -13.109756 -21.951220 -5.182927 0.216797 -0.088867 1.208984 0.000000 0.000000 0.000000
3519979515 2000 -0.544116 6.368330 -172.407364 -4.268293 -3.475610 -5.670732 -0.509277 0.192871 0.888672 0.000000 0.000000 0.000000
3519981515 2000 -0.505484 6.413695 -172.414520 -5.121951 -0.365854 -3.109756 -0.377441 0.640137 0.860352 0.000000 0.000000 0.000000
3519983515 2000 -0.627502 6.377847 -172.428268 -12.987805 -20.731709 -4.451220 0.867676 -0.031250 0.814453 0.000000 0.000000 0.000000
3519985515 2000 -0.645041 6.301021 -172.437881 -3.536586 5.060976 -5.609756 0.279785 -0.579102 0.844727 0.000000 0.000000 0.000000
3519987515 2000 -0.653104 6.201539 -172.445465 -11.524391 -11.402439 -2.804878 -0.112305 -0.597656 0.773438 0.000000 0.000000 0.000000
3519989515 2000 -0.693494 6.250834 -172.448181 -13.719513 -13.597562 0.731707 0.185547 1.084961 0.973633 0.000000 0.000000 0.000000
3519991515 2000 -0.637600 6.336106 -172.450058 -5.060976 6.524391 -0.914634 -0.338379 0.792969 0.304199 0.000000 0.000000 0.000000
3519993515 2000 -0.748729 6.251802 -172.465637 -14.024390 -15.487805 -6.280488 0.875000 -0.552246 0.612305 0.000000 0.000000 0.000000
3519995515 2000 -0.785617 6.163785 -172.473724 -14.817073 -3.536586 -3.902439 0.550781 -0.858398 1.657227 0.000000 0.000000 0.000000
3519997520 2005 -0.756293 6.146527 -172.476105 -6.280488 -2.926829 -0.731707 -0.523438 0.084473 1.702637 0.000000 0.000000 0.000000
3519999521 2001 -0.790396 6.145045 -172.491852 -15.731708 -12.500000 -6.158536 0.134277 0.438965 1.166016 0.000000 0.000000 0.000000
3520001521 2000 -0.756674 6.064396 -172.504059 -15.304879 0.548781 -6.341464 -0.387207 -0.535645 1.314453 0.000000 0.000000 0.000000
3520003521 2000 -0.737240 6.019655 -172.514069 -9.817073 -7.378049 -4.207317 -0.396973 -0.194824 1.350586 0.000000 0.000000 0.000000
3520005521 2000 -0.678750 6.012898 -172.519882 -19.695124 -4.817073 -2.012195 -1.066895 0.640625 1.333008 0.000000 0.000000 0.000000
3520007521 2000 -0.625717 6.072462 -172.527740 -13.231708 -3.658537 -2.865854 -0.362305 0.475586 -0.329590 0.000000 0.000000 0.000000
3520009521 2000 -0.741876 6.039521 -172.534042 -11.036586 -6.646341 -2.378049 0.486328 -0.037109 0.207520 0.000000 0.000000 0.000000
3520011521 2000 -0.722401 5.931397 -172.536041 -20.914635 -2.073171 -1.036585 -0.385742 -1.018066 1.649414 0.000000 0.000000 0.000000
3520013521 2000 -0.730617 5.883131 -172.541992 -12.500000 -9.146341 -2.012195 -0.125488 -0.209961 1.757324 0.000000 0.000000 0.000000
3520015521 2000 -0.701554 5.927562 -172.544922 -13.353659 -2.804878 -0.548781 -0.443848 1.033691 1.005371 0.000000 0.000000 0.000000
3520017521 2000 -0.659351 5.865164 -172.550888 -18.170731 -0.975610 -2.865854 -0.275391 -0.111816 0.677734 0.000000 0.000000 0.000000
3520019521 2000 -0.744120 5.784930 -172.566376 -9.756098 -9.817073 -6.951220 0.847168 -0.695312 0.905762 0.000000 0.000000 0.000000
3520021521 2000 -0.691232 5.701095 -172.572617 -18.109756 1.097561 -3.353659 -0.621094 -0.510254 1.200684 0.000000 0.000000 0.000000
3520023524 2003 -0.797447 5.736187 -172.580200 -15.487805 -6.646341 -2.560976 0.146484 0.099609 -0.016113 0.000000 0.000000 0.000000
3520025524 2000 -0.905071 5.709740 -172.593307 -9.268292 -4.878049 -5.975610 0.697754 -0.031250 0.369629 0.000000 0.000000 0.000000
3520027524 2000 -0.869571 5.625080 -172.597931 -17.256098 2.621951 -2.804878 -0.391602 -0.585938 1.413086 0.000000 0.000000 0.000000
3520029524 2000 -0.878384 5.569965 -172.606064 -14.939025 -13.048781 -2.804878 -0.235352 -0.256836 1.770020 0.000000 0.000000 0.000000
3520031524 2000 -0.810878 5.574428 -172.610214 -12.195122 1.585366 -1.829268 -0.820801 0.470703 1.149414 0.000000 0.000000 0.000000
3520033524 2000 -0.756407 5.505940 -172.612381 -17.012196 -1.097561 -1.036585 -0.495605 -0.243164 0.858887 0.000000 0.000000 0.000000
3520035524 2000 -0.848224 5.460890 -172.625473 -9.878049 -10.000000 -5.609756 0.926758 -0.239258 1.044922 0.000000 0.000000 0.000000
3520037524 2000 -0.777313 5.417727 -172.626358 -13.963415 6.951220 -1.036585 -1.117676 -0.152344 1.992676 0.000000 0.000000 0.000000
3520039524 2000 -0.762990 5.361130 -172.633163 -14.329269 -10.975610 -2.378049 -0.328613 -0.189453 1.022949 0.000000 0.000000 0.000000
3520041524 2000 -0.782444 5.367635 -172.647324 -7.195122 -2.560976 -6.524391 0.159668 0.272461 1.004883 0.000000 0.000000 0.000000
3520043524 2000 -0.732462 5.349437 -172.654510 -8.536586 3.780488 -3.780488 -0.584473 0.103027 1.537109 0.000000 0.000000 0.000000
3520045524 2000 -0.756640 5.282990 -172.662933 -9.634146 -12.012196 -3.231707 0.026367 -0.445801 1.208984 0.000000 0.000000 0.000000
3520047524 2000 -0.708001 5.169845 -172.670837 -8.719512 3.292683 -4.695122 -0.380371 -0.874512 0.471680 0.000000 0.000000 0.000000
3520049524 2000 -0.688786 5.090637 -172.681122 -5.914634 -3.536586 -5.060976 -0.270508 -0.684082 1.033691 0.000000 0.000000 0.000000
3520051524 2000 -0.714707 5.137962 -172.683350 -6.890244 -6.463415 0.000000 0.112305 0.530273 0.703613 0.000000 0.000000 0.000000
3520053524 2000 -0.643048 5.141268 -172.682281 -7.560976 5.060976 0.365854 -0.908203 0.379395 1.392578 0.000000 0.000000 0.000000
3520055524 2000 -0.601086 5.091874 -172.692062 -2.621951 -6.829268 -4.329268 -0.416504 -0.292969 0.717773 0.000000 0.000000 0.000000
3520057524 2000 -0.597786 5.039584 -172.695389 -6.524391 -1.402439 -1.585366 -0.045410 -0.311523 1.082031 0.000000 0.000000 0.000000
3520059524 2000 -0.538122 5.081561 -172.696060 -0.731707 1.341463 -0.060976 -1.025391 0.907715 1.564453 0.000000 0.000000 0.000000
3520061524 2000 -0.590307 5.098784 -172.707413 2.621951 -7.012195 -4.817073 0.372070 0.181152 0.964355 0.000000 0.000000 0.000000
3520063524 2000 -0.554320 5.015270 -172.712692 -4.390244 2.317073 -3.048780 -0.279297 -0.645996 0.791992 0.000000 0.000000 0.000000
3520065524 2000 -0.615987 5.027136 -172.724640 7.560976 -3.048780 -5.548781 0.412109 0.025391 0.696289 0.000000 0.000000 0.000000
3520067524 2000 -0.692920 4.945265 -172.732605 -2.134146 -2.804878 -4.024390 0.221680 -0.254395 -0.093750 0.000000 0.000000 0.000000
3520069524 2000 -0.657896 4.996276 -172.739426 2.621951 -0.365854 -2.926829 -0.437500 0.676270 1.220215 0.000000 0.000000 0.000000
3520071524 2000 -0.671975 5.054590 -172.744431 15.000001 -2.500000 -1.951220 0.205566 0.685059 2.030273 0.000000 0.000000 0.000000
3520073524 2000 -0.671100 4.934841 -172.743088 -5.000000 1.341463 0.060976 0.033691 -1.706055 0.475586 0.000000 0.000000 0.000000
3520075524 2000 -0.762161 4.884977 -172.752457 7.256098 -7.500000 -4.268293 0.862793 -0.794434 -0.510742 0.000000 0.000000 0.000000
3520077524 2000 -0.745527 5.009696 -172.758667 15.731708 -0.060976 -2.317073 -0.255371 1.609375 0.948730 0.000000 0.000000 0.000000
3520079524 2000 -0.678422 5.061830 -172.754410 2.621951 1.707317 2.439024 -1.186035 0.987305 1.479492 0.000000 0.000000 0.000000
3520081524 2000 -0.728036 5.006081 -172.768784 14.695122 -10.060976 -6.646341 0.730469 -1.864746 1.678711 0.000000 0.000000 0.000000
3520083524 2000 -0.697133 4.920123 -172.780487 8.109756 4.512196 -6.707317 -0.328125 -1.631836 0.809082 0.000000 0.000000 0.000000
3520085524 2000 -0.644465 5.023820 -172.786621 11.646342 -4.024390 -2.073171 -1.079102 1.508789 0.885254 0.000000 0.000000 0.000000
3520087524 2000 -0.674741 5.165095 -172.796631 22.560976 -6.219512 -3.719512 0.266113 1.364746 0.700195 0.000000 0.000000 0.000000
3520089524 2000 -0.634788 5.086219 -172.804932 10.243902 10.243902 -5.487805 -0.221680 -1.194336 0.707520 0.000000 0.000000 0.000000
3520091524 2000 -0.706668 5.026576 -172.812424 18.048782 -11.463415 -3.109756 0.677246 -1.278809 0.504395 0.000000 0.000000 0.000000
3520093524 2000 -0.733257 5.120344 -172.816116 19.085365 -2.621951 -1.097561 0.330078 0.897461 1.323242 0.000000 0.000000 0.000000
3520095524 2000 -0.641791 5.196959 -172.821136 18.536585 10.487805 -3.048780 -1.052246 0.687988 1.190918 0.000000 0.000000 0.000000
3520097524 2000 -0.729956 5.207157 -172.828934 22.134146 -16.280489 -2.439024 1.073242 -0.511719 1.757813 0.000000 0.000000 0.000000
3520099524 2000 -0.724130 5.132716 -172.826889 16.707317 8.048780 -0.243902 0.116211 -1.155762 0.400391 0.000000 0.000000 0.000000
3520101524 2000 -0.701229 5.080415 -172.835083 24.756098 0.670732 -4.634146 -0.108887 -0.539062 0.273926 0.000000 0.000000 0.000000
3520103524 2000 -0.771077 5.162529 -172.845383 21.158537 -13.841463 -3.475610 0.480469 0.505371 1.012207 0.000000 0.000000 0.000000
3520105524 2000 -0.676296 5.244424 -172.848450 22.865854 12.195122 -2.256098 -0.987793 0.600586 1.143066 0.000000 0.000000 0.000000
3520107524 2000 -0.731614 5.248858 -172.862000 28.353659 -8.902439 -6.097561 0.678223 -0.771973 1.626465 0.000000 0.000000 0.000000
3520109524 2000 -0.716250 5.231987 -172.870773 17.073172 -1.707317 -4.390244 -0.218750 -0.573730 1.364258 0.000000 0.000000 0.000000
3520111524 2000 -0.619047 5.371715 -172.874374 34.024391 6.646341 -1.829268 -1.285156 1.124023 0.402344 0.000000 0.000000 0.000000
3520113524 2000 -0.673897 5.451389 -172.886261 26.707317 -11.036586 -4.573171 0.385742 0.377441 1.124512 0.000000 0.000000 0.000000
3520115524 2000 -0.628987 5.466481 -172.890442 20.304878 6.280488 -2.682927 -0.212402 -0.118164 0.749512 0.000000 0.000000 0.000000
3520117524 2000 -0.606029 5.562739 -172.893158 40.182930 -1.951220 -0.914634 -0.579590 0.564941 2.462402 0.000000 0.000000 0.000000
3520119524 2000 -0.579817 5.607412 -172.893066 20.670732 -3.963415 0.609756 -0.186035 0.069336 0.607910 0.000000 0.000000 0.000000
3520121524 2000 -0.686402 5.650277 -172.902847 30.243902 1.890244 -5.000000 0.922852 -0.153809 0.072266 0.000000 0.000000 0.000000
3520123524 2000 -0.754637 5.766872 -172.914017 41.036587 -4.207317 -4.756098 1.113281 0.743652 1.531250 0.000000 0.000000 0.000000
3520125524 2000 -0.656622 5.813060 -172.907166 21.158537 6.036586 2.987805 -0.932617 0.106934 0.804199 0.000000 0.000000 0.000000
3520127524 2000 -0.723037 5.909870 -172.921631 39.939026 -5.975610 -6.341464 0.595215 0.260254 0.986328 0.000000 0.000000 0.000000
3520129524 2000 -0.786053 5.901739 -172.942657 28.597561 -1.036585 -10.670732 0.902832 -0.847168 1.004883 0.000000 0.000000 0.000000
3520131524 2000 -0.747342 5.921968 -172.940475 25.487804 3.597561 0.670732 -0.351562 -0.249512 1.249512 0.000000 0.000000 0.000000
3520133524 2000 -0.764867 6.098461 -172.947540 41.890244 -8.780488 -1.829268 0.025391 1.677246 0.989746 0.000000 0.000000 0.000000
3520135524 2000 -0.660123 6.126282 -172.954636 22.804878 8.231708 -4.390244 -0.462891 -0.063477 0.387695 0.000000 0.000000 0.000000
3520137524 2000 -0.761469 6.133549 -172.967499 29.817072 -9.024391 -5.609756 1.114258 -0.631348 0.742676 0.000000 0.000000 0.000000
3520139524 2000 -0.783715 6.228423 -172.969696 38.719513 -1.341463 -0.670732 0.505371 0.653320 2.552246 0.000000 0.000000 0.000000
3520141524 2000 -0.661187 6.321827 -172.968216 21.951220 9.939025 0.121951 -1.587402 0.745605 0.003418 0.000000 0.000000 0.000000
3520143524 2000 -0.807687 6.415352 -172.985901 36.341461 -18.536585 -6.463415 1.873047 0.334473 0.116211 0.000000 0.000000 0.000000
3520145524 2000 -0.845466 6.396614 -172.991653 30.060976 11.341463 -4.573171 0.464844 -0.657227 -0.323242 0.000000 0.000000 0.000000
3520147524 2000 -0.937787 6.403054 -172.994583 25.121952 -3.231707 -1.280488 0.771484 -0.344238 0.539551 0.000000 0.000000 0.000000
3520149524 2000 -1.029219 6.515263 -173.007980 38.231709 -9.695122 -5.121951 1.514648 0.860352 1.497070 0.000000 0.000000 0.000000
3520151524 2000 -0.893832 6.523127 -173.012573 22.500000 15.182927 -4.207317 -0.657227 -0.227051 0.180664 0.000000 0.000000 0.000000
3520153524 2000 -1.003773 6.578149 -173.026917 28.902441 -19.756098 -4.756098 1.110840 0.079590 1.307129 0.000000 0.000000 0.000000
3520155524 2000 -0.969431 6.687746 -173.031738 35.792683 7.560976 -2.804878 -0.307129 0.889648 1.866699 0.000000 0.000000 0.000000
3520157524 2000 -0.922735 6.699061 -173.033279 19.451220 4.695122 -1.402439 -0.263672 -0.279785 -0.669434 0.000000 0.000000 0.000000
3520159524 2000 -1.074923 6.774942 -173.051498 29.573170 -20.670732 -6.341464 1.826172 0.233398 -0.050293 0.000000 0.000000 0.000000
3520161524 2000 -0.944896 6.881349 -173.048874 28.841465 20.548782 -0.548781 -0.800781 0.483887 0.427246 0.000000 0.000000 0.000000
3520163524 2000 -0.943561 6.913748 -173.055939 19.268291 -12.743902 -1.890244 -0.423340 0.095703 1.933105 0.000000 0.000000 0.000000
3520165524 2000 -1.009092 6.984703 -173.067017 26.402439 -7.865854 -4.268293 0.949219 0.507324 1.733887 0.000000 0.000000 0.000000
3520167524 2000 -0.861860 7.060573 -173.064514 23.597563 18.841463 -0.670732 -1.211426 0.288086 -0.109375 0.000000 0.000000 0.000000
3520169524 2000 -0.964805 7.161532 -173.080948 22.743904 -22.560976 -4.817073 0.964844 1.000488 1.145996 0.000000 0.000000 0.000000
3520171524 2000 -0.933929 7.225969 -173.089523 27.926830 11.707317 -5.548781 -0.098633 0.489746 2.602051 0.000000 0.000000 0.000000
3520173524 2000 -0.959210 7.157857 -173.091354 17.317074 3.048780 -2.012195 0.281250 -0.960449 -0.153809 0.000000 0.000000 0.000000
3520175524 2000 -1.105833 7.188968 -173.108414 18.658537 -20.060976 -5.914634 1.895020 -0.075684 0.534668 0.000000 0.000000 0.000000
3520177524 2000 -0.980117 7.317204 -173.114075 26.036585 20.914635 -4.634146 -0.433105 0.401855 0.063477 0.000000 0.000000 0.000000
3520179524 2000 -1.053928 7.307171 -173.126480 15.853660 -15.000001 -4.512196 0.601074 -0.399902 1.257812 0.000000 0.000000 0.000000
3520181524 2000 -1.126675 7.303538 -173.130768 12.987805 -4.939024 -1.646342 0.734375 -0.224609 1.020020 0.000000 0.000000 0.000000
3520183524 2000 -1.057474 7.425163 -173.133652 22.865854 14.573171 -2.439024 -0.215820 0.336426 -0.441895 0.000000 0.000000 0.000000
3520185524 2000 -1.188846 7.473029 -173.151016 13.902439 -17.682928 -6.036586 1.025391 0.255859 0.512207 0.000000 0.000000 0.000000
3520187524 2000 -1.172793 7.442147 -173.154724 11.585366 7.317073 -3.231707 0.028320 -0.790527 1.964844 0.000000 0.000000 0.000000
3520189524 2000 -1.170353 7.447042 -173.162399 17.500002 -2.195122 -3.719512 -0.061035 -0.309082 1.979004 0.000000 0.000000 0.000000
3520191524 2000 -1.181283 7.522087 -173.173538 5.914634 -7.560976 -3.780488 -0.012695 0.969238 1.143066 0.000000 0.000000 0.000000
3520193524 2000 -1.065728 7.586587 -173.176270 6.524391 7.682927 -1.707317 -0.687988 0.361816 0.106445 0.000000 0.000000 0.000000
3520195524 2000 -1.118905 7.592955 -173.194443 16.951220 -7.926830 -8.170732 0.530273 -0.201172 1.326172 0.000000 0.000000 0.000000
3520197524 2000 -1.095676 7.534532 -173.201920 0.304878 3.475610 -4.634146 -0.232910 -0.847168 1.808594 0.000000 0.000000 0.000000
3520199524 2000 -1.080612 7.518930 -173.204620 5.487805 -3.597561 -0.975610 -0.314453 -0.219727 1.768555 0.000000 0.000000 0.000000
3520201524 2000 -1.048531 7.602176 -173.216064 11.707317 -3.353659 -4.573171 -0.680664 1.325195 1.569824 0.000000 0.000000 0.000000
3520203524 2000 -0.927943 7.564799 -173.224701 -5.304878 5.975610 -5.182927 -0.832031 -0.194336 0.226562 0.000000 0.000000 0.000000
3520205524 2000 -0.980929 7.495164 -173.237701 2.439024 -12.256098 -5.365854 0.451172 -0.937012 1.243164 0.000000 0.000000 0.000000
3520207524 2000 -0.918181 7.498974 -173.240311 4.512196 7.195122 -2.134146 -0.979492 0.142578 2.197266 0.000000 0.000000 0.000000
3520209524 2000 -0.843971 7.470494 -173.245346 -8.292683 -2.743902 -2.073171 -1.088867 -0.040039 1.154785 0.000000 0.000000 0.000000
3520211524 2000 -0.899450 7.501250 -173.260941 2.439024 -9.939025 -6.158536 0.409180 0.391113 1.043945 0.000000 0.000000 0.000000
3520213524 2000 -0.765579 7.457322 -173.263306 -3.536586 14.390244 -3.170732 -0.996582 -0.336914 0.269531 0.000000 0.000000 0.000000
3520215524 2000 -0.764234 7.417397 -173.278305 -10.731708 -15.121951 -5.487805 -0.362793 -0.077637 1.405273 0.000000 0.000000 0.000000
3520217524 2000 -0.752949 7.423779 -173.288910 -1.219512 -1.219512 -4.939024 -0.289062 0.579102 2.970215 0.000000 0.000000 0.000000
3520219524 2000 -0.650525 7.401232 -173.286285 -7.865854 11.646342 -0.060976 -1.539551 0.043945 1.618164 0.000000 0.000000 0.000000
3520221524 2000 -0.679211 7.286123 -173.303741 -13.597562 -16.097561 -7.012195 -0.003906 -0.619629 0.622070 0.000000 0.000000 0.000000
3520223524 2000 -0.598147 7.179510 -173.312042 -9.695122 5.060976 -5.121951 -0.509766 -0.640137 0.139648 0.000000 0.000000 0.000000
3520225524 2000 -0.508485 7.152437 -173.312393 -8.475610 2.134146 -0.304878 -1.357910 -0.036621 1.219238 0.000000 0.000000 0.000000
3520227524 2000 -0.485722 7.125112 -173.325577 -14.451221 -10.304878 -5.121951 -0.747559 0.238281 1.920898 0.000000 0.000000 0.000000
3520229524 2000 -0.395115 7.085349 -173.329010 -13.597562 5.853659 -2.317073 -0.895508 -0.046387 0.951172 0.000000 0.000000 0.000000
3520231524 2000 -0.331620 7.026079 -173.332962 -8.231708 -7.195122 -1.036585 -0.686523 -0.316406 0.672363 0.000000 0.000000 0.000000
3520233524 2000 -0.287966 6.911501 -173.342148 -17.560976 -3.414634 -4.207317 -0.480469 -0.716309 0.705566 0.000000 0.000000 0.000000
3520235527 2003 -0.204077 6.887852 -173.347778 -12.621952 1.463415 -2.804878 -1.125488 0.136719 1.129395 0.000000 0.000000 0.000000
3520237527 2000 -0.210761 6.938378 -173.355164 -9.207317 -7.378049 -2.500000 -0.102539 1.156250 1.222656 0.000000 0.000000 0.000000
3520239527 2000 -0.132806 6.844001 -173.357697 -21.707317 2.073171 -1.402439 -1.016602 -0.611328 1.034180 0.000000 0.000000 0.000000
3520241527 2000 -0.224873 6.760355 -173.374878 -7.682927 -7.804878 -7.621951 0.941406 -0.771973 0.599121 0.000000 0.000000 0.000000
3520243527 2000 -0.208809 6.736683 -173.386169 -13.597562 -2.439024 -5.182927 -0.275391 0.216309 1.594238 0.000000 0.000000 0.000000
3520245527 2000 -0.130437 6.748562 -173.385254 -18.719511 -0.487805 0.792683 -0.666992 0.463867 0.501953 0.000000 0.000000 0.000000
3520247527 2000 -0.218726 6.695062 -173.398575 -5.426829 -12.804878 -5.060976 1.172852 -0.625488 1.580566 0.000000 0.000000 0.000000
3520249527 2000 -0.217037 6.541387 -173.406494 -22.743904 2.743902 -4.329268 0.081543 -1.911133 -0.234863 0.000000 0.000000 0.000000
3520251527 2000 -0.310237 6.556965 -173.411346 -13.841463 -11.524391 -0.853659 0.272949 0.193359 0.280273 0.000000 0.000000 0.000000
3520253527 2000 -0.317983 6.626524 -173.415283 -3.719512 -6.890244 -0.792683 -0.102051 1.673828 1.493652 0.000000 0.000000 0.000000
3520255527 2000 -0.279493 6.498428 -173.419052 -23.109756 2.317073 -2.195122 -0.354492 -0.809082 0.844238 0.000000 0.000000 0.000000
3520257527 2000 -0.357680 6.391925 -173.433838 -11.097562 -20.182928 -5.182927 0.376465 -0.743164 0.678223 0.000000 0.000000 0.000000
3520259527 2000 -0.312608 6.437752 -173.435272 -8.292683 1.707317 -0.548781 -0.875977 1.500977 1.696777 0.000000 0.000000 0.000000
3520261527 2000 -0.329275 6.493968 -173.442825 -14.268292 -7.682927 -2.500000 0.012695 0.457031 0.337402 0.000000 0.000000 0.000000
3520263528 2001 -0.447807 6.435630 -173.460800 -3.292683 -17.012196 -7.073171 1.501953 -0.823730 0.953125 0.000000 0.000000 0.000000
3520265528 2000 -0.382711 6.327826 -173.463303 -12.560976 7.743903 -2.256098 -0.723145 -1.149902 0.996582 0.000000 0.000000 0.000000
3520267528 2000 -0.405950 6.350178 -173.472565 -8.475610 -19.756098 -2.134146 -0.198730 0.664062 1.367188 0.000000 0.000000 0.000000
3520269528 2000 -0.470579 6.362225 -173.484177 -2.439024 -10.670732 -4.390244 0.533691 0.312500 1.183594 0.000000 0.000000 0.000000
3520271528 2000 -0.368253 6.294623 -173.485321 -10.426829 5.975610 -1.219512 -1.461914 -0.694336 0.895996 0.000000 0.000000 0.000000
