# 1:now_time 2:interval 3:roll 4:pitch 5:yaw 6:rroll 7:rpitch 8:ryaw 9:gx 10:gy 11:gz 12:ax 13:ay 14:az 15:mx 16:my 17:mz 18:R 19:L 20:F 21:B 22:stickRx 23:stickRy 24:stickLx 25:stickLy
1621090071 2000 0.816375 1.711269 64.978676 0.000000 0.000000 0.000000 0.975610 0.548781 0.243902 -0.008301 0.004395 1.031738 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621092071 2000 0.816811 1.711816 64.978615 0.000000 0.000000 0.000000 1.036585 0.182927 -0.121951 -0.012695 0.003418 1.016113 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621094071 2000 0.816450 1.711920 64.978775 0.000000 0.000000 0.000000 0.731707 0.060976 0.000000 -0.007812 0.004883 1.017090 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621096071 2000 0.817264 1.711698 64.978973 0.000000 0.000000 0.000000 0.975610 0.304878 0.000000 -0.014160 -0.002441 1.030273 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621098071 2000 0.817362 1.710327 64.979622 0.000000 0.000000 0.000000 0.426829 0.243902 0.243902 -0.008789 -0.002930 1.017578 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621100071 2000 0.817548 1.709943 64.979668 0.000000 0.000000 0.000000 0.731707 0.060976 -0.060976 -0.012695 0.000488 1.017090 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621102071 2000 0.817457 1.710584 64.980225 0.000000 0.000000 0.000000 0.670732 0.121951 0.182927 -0.009277 0.010742 1.019043 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621104071 2000 0.818540 1.710677 64.980278 0.000000 0.000000 0.000000 0.914634 0.060976 -0.060976 -0.020508 0.001465 1.004883 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621106071 2000 0.817891 1.710578 64.980438 0.000000 0.000000 0.000000 0.792683 0.000000 0.000000 -0.006348 0.001953 1.017090 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621108071 2000 0.818279 1.710051 64.980972 0.000000 0.000000 0.000000 0.792683 0.121951 0.182927 -0.013672 -0.001953 1.025879 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621110071 2000 0.818356 1.709871 64.981392 0.000000 0.000000 0.000000 0.670732 0.182927 0.121951 -0.009766 0.003418 1.028809 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621112071 2000 0.818547 1.710252 64.982201 0.000000 0.000000 0.000000 0.731707 0.243902 0.304878 -0.009766 0.007324 1.026367 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621114071 2000 0.817345 1.709790 64.982727 0.000000 0.000000 0.000000 0.853659 0.000000 0.182927 -0.001465 -0.002441 1.008301 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621116071 2000 0.817732 1.710882 64.983025 0.000000 0.000000 0.000000 0.731707 0.000000 0.060976 -0.015625 0.013672 1.014648 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621118074 2003 0.816616 1.711418 64.982857 0.000000 0.000000 0.000000 0.731707 0.060976 -0.182927 -0.000977 0.008789 1.018066 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621120074 2000 0.817592 1.710737 64.983284 0.000000 0.000000 0.000000 0.609756 0.304878 0.121951 -0.015625 0.000000 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621122074 2000 0.818435 1.710191 64.983459 0.000000 0.000000 0.000000 0.731707 0.304878 0.000000 -0.014160 -0.000977 1.010254 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621124074 2000 0.819343 1.709592 64.983635 0.000000 0.000000 0.000000 0.731707 0.243902 0.000000 -0.016113 -0.001465 1.027832 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621126074 2000 0.819072 1.708566 64.984299 0.000000 0.000000 0.000000 0.487805 0.060976 0.243902 -0.008789 -0.000977 1.016113 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621128074 2000 0.818869 1.707141 64.984566 0.000000 0.000000 0.000000 0.670732 0.060976 0.060976 -0.009277 -0.007812 1.015137 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621130074 2000 0.818702 1.707374 64.984505 0.000000 0.000000 0.000000 0.792683 0.182927 -0.121951 -0.007324 0.004883 1.015137 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621132074 2000 0.818626 1.708015 64.984932 0.000000 0.000000 0.000000 0.853659 0.121951 0.121951 -0.009277 0.007324 1.006836 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621134074 2000 0.818775 1.707778 64.985718 0.000000 0.000000 0.000000 0.609756 0.060976 0.304878 -0.012695 0.003906 1.025879 0.000000 0.000000 0.000000 1.147678 1.115672 1.080508 1.146258 -nan 0.000000 0.000000 0.000000
1621136074 2000 0.819089 1.707570 64.986496 0.000000 0.000000 0.000000 0.731707 0.060976 0.304878 -0.014160 0.001953 1.023438 0.000000 0.000000 0.000000 1.145796 1.112677 1.082126 1.149518 -nan 0.000000 0.000000 0.000000
1621138074 2000 0.819470 1.706778 64.987038 0.000000 0.000000 0.000000 0.548781 0.060976 0.182927 -0.014648 0.000000 1.020020 0.000000 0.000000 0.000000 1.144523 1.110291 1.083294 1.152008 -nan 0.000000 0.000000 0.000000
1621140074 2000 0.818974 1.706789 64.987061 0.000000 0.000000 0.000000 0.792683 -0.243902 -0.060976 -0.012207 0.002930 1.027344 0.000000 0.000000 0.000000 1.138844 1.104995 1.088788 1.157490 -nan 0.000000 0.000000 0.000000
1621142074 2000 0.818814 1.706220 64.987007 0.000000 0.000000 0.000000 0.609756 0.243902 -0.121951 -0.006348 0.000977 1.023926 0.000000 0.000000 0.000000 1.134588 1.100715 1.093866 1.160949 -nan 0.000000 0.000000 0.000000
1621144074 2000 0.819402 1.706014 64.987656 0.000000 0.000000 0.000000 0.975610 0.060976 0.243902 -0.016602 -0.002441 1.023926 0.000000 0.000000 0.000000 1.144179 1.109416 1.084527 1.151994 -nan 0.000000 0.000000 0.000000
1621146074 2000 0.819557 1.706460 64.987480 0.000000 0.000000 0.000000 0.792683 0.182927 -0.182927 -0.010254 0.006836 1.021973 0.000000 0.000000 0.000000 1.131331 1.096654 1.096630 1.165501 -nan 0.000000 0.000000 0.000000
1621148074 2000 0.819886 1.706642 64.987640 0.000000 0.000000 0.000000 0.792683 0.000000 0.000000 -0.015137 0.004395 1.016113 0.000000 0.000000 0.000000 1.138086 1.103314 1.088969 1.159748 -nan 0.000000 0.000000 0.000000
1621150074 2000 0.818351 1.706397 64.988663 0.000000 0.000000 0.000000 0.548781 -0.182927 0.426829 -0.001953 0.004883 1.025879 0.000000 0.000000 0.000000 1.152550 1.119338 1.073765 1.144464 -nan 0.000000 0.000000 0.000000
1621152074 2000 0.817935 1.706448 64.988846 0.000000 0.000000 0.000000 0.731707 0.121951 0.000000 -0.006348 0.004395 1.032227 0.000000 0.000000 0.000000 1.140223 1.107274 1.085291 1.157328 -nan 0.000000 0.000000 0.000000
1621154074 2000 0.817764 1.706555 64.988762 0.000000 0.000000 0.000000 0.487805 -0.060976 -0.121951 -0.011719 0.009277 1.022461 0.000000 0.000000 0.000000 1.132377 1.100486 1.092186 1.165067 -nan 0.000000 0.000000 0.000000
1621156074 2000 0.817536 1.707749 64.989212 0.000000 0.000000 0.000000 0.975610 0.243902 0.121951 -0.005859 0.010254 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621158074 2000 0.817452 1.708458 64.989517 0.000000 0.000000 0.000000 0.731707 0.121951 0.060976 -0.009277 0.010254 1.019043 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621160074 2000 0.818159 1.708502 64.989799 0.000000 0.000000 0.000000 0.914634 0.182927 0.060976 -0.015137 0.000977 1.009766 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621162074 2000 0.817656 1.709364 64.990486 0.000000 0.000000 0.000000 0.914634 0.000000 0.243902 -0.007812 0.008301 1.019531 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621164074 2000 0.818416 1.709088 64.991402 0.000000 0.000000 0.000000 0.914634 0.365854 0.365854 -0.012695 -0.001953 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621166074 2000 0.818561 1.709496 64.991470 0.000000 0.000000 0.000000 0.792683 0.304878 -0.060976 -0.007812 0.006348 0.996582 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621168074 2000 0.818148 1.709910 64.991646 0.000000 0.000000 0.000000 0.914634 0.121951 0.000000 -0.006348 0.004395 1.027344 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621170074 2000 0.817753 1.709827 64.991928 0.000000 0.000000 0.000000 0.853659 -0.060976 0.060976 -0.009766 0.000977 1.019531 0.000000 0.000000 0.000000 1.139861 1.107637 1.085882 1.156737 -nan 0.000000 0.000000 0.000000
1621172074 2000 0.818220 1.709653 64.992363 0.000000 0.000000 0.000000 0.670732 0.426829 0.121951 -0.008789 0.003418 1.019043 0.000000 0.000000 0.000000 1.140728 1.106769 1.086544 1.156075 -nan 0.000000 0.000000 0.000000
1621174074 2000 0.817625 1.709384 64.992912 0.000000 0.000000 0.000000 0.731707 0.304878 0.182927 -0.001465 0.001465 1.022461 0.000000 0.000000 0.000000 1.140323 1.108394 1.085763 1.155637 -nan 0.000000 0.000000 0.000000
1621176074 2000 0.817261 1.709535 64.993446 0.000000 0.000000 0.000000 0.670732 -0.121951 0.182927 -0.011230 0.006348 1.021484 0.000000 0.000000 0.000000 1.144259 1.112995 1.081526 1.151337 -nan 0.000000 0.000000 0.000000
1621178074 2000 0.816663 1.708781 64.994087 0.000000 0.000000 0.000000 0.731707 0.060976 0.243902 -0.005859 -0.002930 1.023926 0.000000 0.000000 0.000000 1.145400 1.114292 1.081085 1.149339 -nan 0.000000 0.000000 0.000000
1621180074 2000 0.815239 1.708402 64.994377 0.000000 0.000000 0.000000 0.731707 -0.060976 0.060976 -0.000488 0.000488 1.024902 0.000000 0.000000 0.000000 1.138533 1.108964 1.087256 1.155363 -nan 0.000000 0.000000 0.000000
1621182074 2000 0.815456 1.708750 64.994186 0.000000 0.000000 0.000000 1.097561 0.121951 -0.182927 -0.011719 0.000488 1.011719 0.000000 0.000000 0.000000 1.130491 1.101152 1.094587 1.163886 -nan 0.000000 0.000000 0.000000
1621184074 2000 0.815545 1.708379 64.994598 0.000000 0.000000 0.000000 0.487805 0.121951 0.121951 -0.010742 0.004883 1.011719 0.000000 0.000000 0.000000 1.139659 1.109058 1.085969 1.155431 -nan 0.000000 0.000000 0.000000
1621186074 2000 0.815532 1.709004 64.994926 0.000000 0.000000 0.000000 0.609756 0.182927 0.060976 -0.008789 0.011719 1.020508 0.000000 0.000000 0.000000 1.138191 1.106867 1.087236 1.157823 -nan 0.000000 0.000000 0.000000
1621188074 2000 0.814960 1.708424 64.995331 0.000000 0.000000 0.000000 0.792683 -0.121951 0.121951 -0.009277 -0.002441 1.021484 0.000000 0.000000 0.000000 1.139502 1.107996 1.085718 1.156901 -nan 0.000000 0.000000 0.000000
1621190074 2000 0.815389 1.708134 64.995003 0.000000 0.000000 0.000000 0.914634 0.000000 -0.243902 -0.016113 -0.001953 1.035645 0.000000 0.000000 0.000000 1.131928 1.097277 1.094628 1.166284 -nan 0.000000 0.000000 0.000000
1621192074 2000 0.812358 1.709778 64.994644 0.000000 0.000000 0.000000 1.829268 -0.548781 -0.243902 0.005371 -0.000977 1.017090 0.000000 0.000000 0.000000 1.131789 1.102293 1.090948 1.165086 -nan 0.000000 0.000000 0.000000
1621194074 2000 0.813486 1.709710 64.994568 0.000000 0.000000 0.000000 0.426829 0.060976 -0.121951 -0.020996 0.008789 1.015137 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621196074 2000 0.811968 1.711786 64.994545 0.000000 0.000000 0.000000 0.609756 -0.060976 -0.121951 0.000488 0.023438 0.962402 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621198074 2000 0.802200 1.706905 64.994110 0.000000 0.000000 0.000000 0.243902 -0.731707 -0.243902 0.063965 -0.031738 1.036133 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621200074 2000 0.808897 1.707570 64.994774 0.000000 0.000000 0.000000 1.402439 0.000000 0.243902 -0.076172 -0.002441 1.072754 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621202074 2000 0.803013 1.706239 64.994690 0.000000 0.000000 0.000000 0.670732 0.121951 -0.121951 0.045410 -0.007324 1.072266 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621204074 2000 0.806087 1.700185 64.995911 0.000000 0.000000 0.000000 0.243902 0.304878 0.548781 -0.032715 -0.040039 0.968750 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621206074 2000 0.808349 1.706372 64.997025 0.000000 0.000000 0.000000 1.036585 0.243902 0.426829 -0.026855 0.051270 0.969727 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621208074 2000 0.806512 1.712848 64.997276 0.000000 0.000000 0.000000 1.158537 0.121951 0.000000 0.006836 0.055664 1.041504 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621210074 2000 0.808731 1.709975 64.997658 0.000000 0.000000 0.000000 0.426829 0.060976 0.121951 -0.031250 -0.016602 1.030273 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621212077 2003 0.808884 1.705483 64.998024 0.000000 0.000000 0.000000 0.548781 -0.060976 0.121951 -0.013672 -0.031250 0.958496 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621214077 2000 0.809202 1.706627 64.998222 0.000000 0.000000 0.000000 1.036585 0.426829 0.000000 -0.007324 0.008789 1.032715 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621216077 2000 0.808799 1.705542 64.998482 0.000000 0.000000 0.000000 1.036585 -0.060976 0.060976 -0.010254 -0.012207 1.096191 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621218077 2000 0.809650 1.701758 64.998253 0.000000 0.000000 0.000000 0.548781 0.121951 -0.182927 -0.016113 -0.024902 0.944824 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621220077 2000 0.807064 1.707422 64.998154 0.000000 0.000000 0.000000 0.548781 0.304878 -0.182927 0.017090 0.059082 1.036133 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621222077 2000 0.807703 1.707942 64.998344 0.000000 0.000000 0.000000 0.914634 0.426829 0.000000 -0.010254 0.005371 1.037598 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1621224077 2000 0.809965 1.706793 64.998138 0.000000 0.000000 0.000000 0.670732 0.000000 -0.182927 -0.032715 -0.005371 1.033691 0.000000 0.000000 0.000000 1.133932 1.100151 1.093578 1.162456 -nan 0.000000 0.000000 0.000000
1621226077 2000 0.809076 1.705089 64.998154 0.000000 0.000000 0.000000 0.914634 -0.060976 -0.060976 -0.004883 -0.014160 0.977051 0.000000 0.000000 0.000000 1.136655 1.103526 1.090888 1.159048 -nan 0.000000 0.000000 0.000000
1621228077 2000 0.808822 1.706673 64.998604 0.000000 0.000000 0.000000 0.853659 0.182927 0.121951 -0.006836 0.016602 1.065430 0.000000 0.000000 0.000000 1.143773 1.112261 1.078464 1.155619 -nan 0.000000 0.000000 0.000000
1621230077 2000 0.811328 1.702935 64.998627 0.000000 0.000000 0.000000 0.731707 0.426829 -0.060976 -0.026855 -0.029785 1.019043 0.000000 0.000000 0.000000 1.142491 1.102568 1.091378 1.153680 -nan 0.000000 0.000000 0.000000
1621232077 2000 0.815651 1.701876 64.999062 0.000000 0.000000 0.000000 -0.060976 0.487805 0.121951 -0.041504 0.008301 1.000000 0.000000 0.000000 0.000000 1.149265 1.103111 1.088833 1.148908 -nan 0.000000 0.000000 0.000000
1621234077 2000 0.809489 1.702845 64.999931 0.000000 0.000000 0.000000 -0.243902 0.548781 0.304878 0.056152 0.031738 1.079590 0.000000 0.000000 0.000000 1.149800 1.117209 1.079633 1.143474 -nan 0.000000 0.000000 0.000000
1621236077 2000 0.810298 1.697463 64.999191 0.000000 0.000000 0.000000 1.219512 0.609756 -0.426829 -0.008301 -0.054688 1.044922 0.000000 0.000000 0.000000 1.128085 1.092583 1.105683 1.163765 -nan 0.000000 0.000000 0.000000
1621238077 2000 0.814143 1.693960 64.999443 0.000000 0.000000 0.000000 0.243902 0.060976 0.060976 -0.041992 -0.017578 0.938965 0.000000 0.000000 0.000000 1.144327 1.101950 1.096849 1.146990 -nan 0.000000 0.000000 0.000000
1621240077 2000 0.809846 1.701736 64.998856 0.000000 0.000000 0.000000 0.914634 -0.182927 -0.426829 0.024902 0.074707 1.080078 0.000000 0.000000 0.000000 1.126076 1.094593 1.100117 1.169332 -nan 0.000000 0.000000 0.000000
1621242077 2000 0.808034 1.704373 64.999184 0.000000 0.000000 0.000000 1.219512 0.182927 0.060976 0.007812 0.019531 1.062988 0.000000 0.000000 0.000000 1.134017 1.112261 1.084132 1.159707 -nan 0.000000 0.000000 0.000000
1621244077 2000 0.811958 1.695930 64.998863 0.000000 0.000000 0.000000 1.036585 0.000000 -0.182927 -0.042969 -0.070801 0.926270 0.000000 0.000000 0.000000 1.133099 1.094887 1.100807 1.161324 -nan 0.000000 0.000000 0.000000
1621246077 2000 0.816926 1.692802 64.998672 0.000000 0.000000 0.000000 0.121951 0.365854 -0.182927 -0.045410 -0.012207 0.923828 0.000000 0.000000 0.000000 1.143924 1.098695 1.091580 1.155917 -nan 0.000000 0.000000 0.000000
