#時刻 刻み幅 roll pitch yaw gx gy gz ax ay az mx my mz R L F B
1645226352 2000 -4.613100 11.564088 174.781174 3.719512 -5.365854 -0.243902 1.552734 0.878418 0.713867 0.000000 0.000000 0.000000 1.447485 1.430313 1.473541 1.474989
1645228352 2000 -4.434072 11.523043 174.799896 3.109756 39.695122 -0.365854 -0.797852 -0.332520 0.297363 0.000000 0.000000 0.000000 1.532586 1.495212 1.399006 1.399524
1645230352 2000 -4.522986 11.454204 174.786865 -7.865854 -11.890244 -6.219512 1.539551 -0.875488 1.569824 0.000000 0.000000 0.000000 1.291555 1.260633 1.662146 1.611993
1645232352 2000 -4.506022 11.553699 174.784988 1.219512 16.890244 -0.304878 0.185059 0.916016 0.325684 0.000000 0.000000 0.000000 1.430034 1.455081 1.453859 1.487354
1645234352 2000 -4.370028 11.621548 174.792480 2.500000 28.048780 0.731707 -1.137695 0.695312 -0.731934 0.000000 0.000000 0.000000 1.528979 1.540282 1.316796 1.440270
1645236352 2000 -4.468346 11.593230 174.772568 -10.853659 -13.170732 -7.560976 1.342285 0.096191 1.276367 0.000000 0.000000 0.000000 1.225842 1.238541 1.651648 1.710296
1645238352 2000 -4.397855 11.618825 174.777679 1.524390 26.646343 -1.829268 -0.145996 0.728516 1.763672 0.000000 0.000000 0.000000 1.377653 1.433072 1.451564 1.564039
1645240352 2000 -4.299520 11.632394 174.784317 -0.487805 8.475610 2.378049 -0.326172 0.126953 0.334961 0.000000 0.000000 0.000000 1.600345 1.579892 1.233707 1.412383
1645242352 2000 -4.373182 11.580836 174.771393 -15.487805 -1.524390 -6.951220 0.883301 -0.082031 0.886230 0.000000 0.000000 0.000000 1.242821 1.259367 1.633667 1.690473
1645244352 2000 -4.309754 11.616961 174.773422 3.292683 24.695124 -2.743902 -0.101562 0.956055 1.968750 0.000000 0.000000 0.000000 1.344473 1.389422 1.530140 1.562292
1645246352 2000 -4.316926 11.571781 174.791077 -5.243903 3.170732 7.134146 0.243164 -0.169434 1.428711 0.000000 0.000000 0.000000 1.741930 1.750502 1.158067 1.175829
1645248352 2000 -4.358316 11.527366 174.786652 -13.475610 11.829268 -5.243903 0.583984 -0.373535 -0.859863 0.000000 0.000000 0.000000 1.290683 1.344432 1.615172 1.576040
1645250352 2000 -4.397436 11.621369 174.774414 5.548781 8.536586 -4.573171 0.691406 0.990234 0.368164 0.000000 0.000000 0.000000 1.241039 1.350173 1.604008 1.631107
1645252352 2000 -4.395296 11.633040 174.789719 -9.268292 8.780488 7.317073 0.233887 0.571777 1.117676 0.000000 0.000000 0.000000 1.706205 1.785007 1.128598 1.206517
1645254352 2000 -4.321492 11.565672 174.789062 -11.646342 16.829269 -5.365854 -0.423340 -0.345215 1.456543 0.000000 0.000000 0.000000 1.286083 1.360008 1.593228 1.587008
1645256352 2000 -4.440276 11.554176 174.772919 -1.036585 -6.524391 -7.134146 1.850098 -0.139648 0.360840 0.000000 0.000000 0.000000 1.111332 1.231100 1.731697 1.752198
1645258352 2000 -4.493560 11.536041 174.789474 -11.524391 17.926830 5.060976 0.156738 -0.022949 -0.152832 0.000000 0.000000 0.000000 1.598315 1.723385 1.231731 1.272896
1645260352 2000 -4.437180 11.473818 174.791946 -5.853659 7.743903 -2.195122 -0.307129 -0.302734 0.977051 0.000000 0.000000 0.000000 1.393301 1.479619 1.519233 1.434175
1645262352 2000 -4.493309 11.442511 174.785706 -4.634146 -4.939024 -2.926829 1.130859 -0.098145 2.009277 0.000000 0.000000 0.000000 1.240507 1.350705 1.677589 1.557526
1645264352 2000 -4.370834 11.350687 174.808975 -12.012196 21.280489 5.000000 -1.042480 -0.762695 0.747070 0.000000 0.000000 0.000000 1.615483 1.704998 1.323654 1.182193
1645266352 2000 -4.327496 11.239076 174.819458 -7.682927 -5.304878 2.804878 -0.359863 -0.635742 0.034180 0.000000 0.000000 0.000000 1.599947 1.624192 1.412986 1.189202
1645268352 2000 -4.420749 11.187237 174.821381 -8.292683 5.243903 -1.341463 0.604980 -0.190430 0.129395 0.000000 0.000000 0.000000 1.345140 1.386316 1.673326 1.421545
1645270352 2000 -4.296157 11.157492 174.833603 -9.512196 16.646341 2.682927 -1.683594 0.045898 1.388672 0.000000 0.000000 0.000000 1.552693 1.565349 1.467338 1.240947
1645272352 2000 -4.328309 11.128030 174.836533 -6.951220 -12.987805 3.597561 0.235352 0.079102 1.888672 0.000000 0.000000 0.000000 1.592078 1.595475 1.432138 1.206636
1645274352 2000 -4.225890 11.155024 174.839859 -11.402439 14.878050 0.853659 -0.485352 0.446777 0.473633 0.000000 0.000000 0.000000 1.426989 1.437395 1.545925 1.416019
1645276352 2000 -4.168931 11.051124 174.847366 -10.487805 1.890244 0.487805 -0.538574 -0.788086 0.800293 0.000000 0.000000 0.000000 1.440968 1.445366 1.532903 1.407090
1645278352 2000 -4.210190 11.018353 174.850098 -3.719512 -4.512196 1.463415 0.841309 -0.144043 2.238770 0.000000 0.000000 0.000000 1.521887 1.505911 1.454870 1.343659
1645280352 2000 -4.125109 10.934859 174.858734 -12.378049 16.463415 -0.853659 -0.845703 -0.786133 1.744141 0.000000 0.000000 0.000000 1.404649 1.403637 1.586960 1.431082
1645282352 2000 -4.099307 10.914823 174.862701 -9.512196 -7.439025 3.597561 -0.574707 0.306641 1.814453 0.000000 0.000000 0.000000 1.540753 1.516313 1.458999 1.310262
1645284352 2000 -4.040791 10.948819 174.875366 -3.170732 6.402439 6.829268 -0.542969 0.753906 1.164062 0.000000 0.000000 0.000000 1.656651 1.649196 1.331467 1.189014
1645286352 2000 -3.926739 10.861391 174.877350 -16.402439 10.609756 -2.804878 -0.657715 -0.425293 -0.115723 0.000000 0.000000 0.000000 1.383268 1.351846 1.611117 1.480095
1645288352 2000 -3.970949 10.851391 174.878784 -6.097561 -6.463415 2.195122 0.435547 0.233398 1.184570 0.000000 0.000000 0.000000 1.522696 1.492906 1.425236 1.385489
1645290352 2000 -3.901643 10.866611 174.896057 -1.707317 11.585366 7.378049 -0.896484 0.796875 2.102539 0.000000 0.000000 0.000000 1.698541 1.674379 1.206938 1.246469
1645292352 2000 -3.913978 10.815538 174.896576 -13.597562 -4.695122 0.487805 0.103516 -0.042969 1.082031 0.000000 0.000000 0.000000 1.439628 1.430853 1.471082 1.484765
1645294352 2000 -4.003063 10.770062 174.897598 1.219512 -3.597561 -0.365854 1.329102 -0.596191 0.960937 0.000000 0.000000 0.000000 1.351730 1.402897 1.561252 1.510449
1645296352 2000 -3.905328 10.713001 174.908157 -6.951220 10.792683 1.951220 -0.907715 -0.372070 1.042969 0.000000 0.000000 0.000000 1.514804 1.571531 1.383821 1.356172
1645298352 2000 -3.940088 10.758624 174.897461 -6.524391 -14.939025 -0.365854 0.160645 0.937012 1.089844 0.000000 0.000000 0.000000 1.397003 1.450307 1.516362 1.462655
1645300354 2002 -3.952138 10.802785 174.901535 0.975610 6.951220 2.378049 0.366699 0.671387 1.041992 0.000000 0.000000 0.000000 1.411154 1.497131 1.473856 1.444186
1645302354 2000 -3.961643 10.683211 174.905945 -12.560976 4.512196 -1.829268 0.159668 -1.094238 -0.400391 0.000000 0.000000 0.000000 1.354350 1.439301 1.559768 1.472908
1645304354 2000 -4.002603 10.717680 174.899567 1.402439 -11.585366 0.243902 0.458008 0.862305 1.750977 0.000000 0.000000 0.000000 1.434497 1.500618 1.456713 1.434499
1645306354 2000 -3.971839 10.776927 174.907059 1.341463 10.000000 4.085366 -0.081543 1.093262 1.300293 0.000000 0.000000 0.000000 1.513325 1.605936 1.317523 1.389543
1645308354 2000 -4.042209 10.661794 174.912781 -10.853659 -4.573171 0.548781 0.459961 -0.708008 0.098633 0.000000 0.000000 0.000000 1.422919 1.530488 1.465903 1.407016
1645310354 2000 -4.152586 10.650983 174.908539 4.451220 -7.743903 -1.280488 1.467285 -0.183105 0.768555 0.000000 0.000000 0.000000 1.548650 1.240124 1.570317 1.467237
1645312354 2000 -4.102688 10.686585 174.908844 -2.804878 6.585366 0.609756 -0.281738 0.551270 0.888184 0.000000 0.000000 0.000000 1.659556 1.326778 1.409109 1.430884
1645314354 2000 -4.142259 10.725672 174.904190 -0.182927 -12.682927 1.646342 0.250000 0.640137 1.091797 0.000000 0.000000 0.000000 1.669998 1.337068 1.396504 1.422757
1645316354 2000 -4.198882 10.661339 174.909348 1.036585 0.121951 0.243902 0.732422 -0.643555 0.916504 0.000000 0.000000 0.000000 1.571746 1.274345 1.527066 1.453170
1645318354 2000 -4.183559 10.534777 174.909622 -8.292683 3.292683 -4.451220 -0.097168 -1.377930 0.087402 0.000000 0.000000 0.000000 1.483469 1.151646 1.638391 1.552822
1645320355 2001 -4.251244 10.601366 174.896835 6.585366 -14.939025 -1.524390 0.540527 0.782227 0.935059 0.000000 0.000000 0.000000 1.375060 1.472250 1.500666 1.478351
1645322355 2000 -4.214344 10.667776 174.901382 3.658537 3.597561 4.024390 -0.356445 1.100586 1.219727 0.000000 0.000000 0.000000 1.520202 1.622230 1.340118 1.343778
1645324355 2000 -4.248186 10.566978 174.898911 -5.060976 -5.365854 -3.536586 0.290039 -1.458496 -0.608398 0.000000 0.000000 0.000000 1.283979 1.384063 1.634274 1.524012
1645326355 2000 -4.355119 10.518708 174.887512 7.073171 -15.609756 -5.121951 1.436523 -0.986816 0.953613 0.000000 0.000000 0.000000 1.239841 1.361127 1.661867 1.563491
1645328355 2000 -4.268541 10.503539 174.891357 -1.768293 -1.158537 1.890244 -1.284180 0.011719 1.171387 0.000000 0.000000 0.000000 1.511838 1.603765 1.360144 1.350580
1645330355 2000 -4.245131 10.582105 174.886703 6.890244 -13.841463 2.865854 -0.987305 1.675781 1.520996 0.000000 0.000000 0.000000 1.530170 1.585433 1.354567 1.356157
1645332355 2000 -4.262204 10.573002 174.878860 2.865854 -9.756098 -2.560976 0.061523 0.029785 0.928223 0.000000 0.000000 0.000000 1.300993 1.378024 1.603156 1.544154
1645334355 2000 -4.237469 10.451809 174.876709 -8.109756 -2.865854 -4.390244 -0.416504 -1.576172 0.689453 0.000000 0.000000 0.000000 1.333560 1.386921 1.591793 1.514053
1645336355 2000 -4.265915 10.538071 174.871857 12.926829 -18.109756 3.353659 -0.011230 0.990723 1.120605 0.000000 0.000000 0.000000 1.597281 1.619541 1.288947 1.320559
1645338355 2000 -4.265137 10.617110 174.862976 5.609756 -9.695122 0.060976 -0.197754 1.263672 1.213867 0.000000 0.000000 0.000000 1.411218 1.467799 1.419374 1.527936
1645340356 2001 -4.256345 10.502990 174.856415 -2.560976 -6.219512 -6.158536 -0.209473 -1.264648 0.322266 0.000000 0.000000 0.000000 1.211993 1.274341 1.693931 1.646062
1645342356 2000 -4.359742 10.454927 174.847504 11.646342 -19.939024 -3.414634 1.200684 -1.097656 1.077637 0.000000 0.000000 0.000000 1.330792 1.428713 1.527755 1.539067
1645344356 2000 -4.319123 10.506347 174.849472 5.243903 -8.170732 4.268293 -1.217285 1.330566 2.020020 0.000000 0.000000 0.000000 1.582948 1.674118 1.209415 1.359846
1645346356 2000 -4.285564 10.614788 174.831345 9.146341 -13.109756 -3.109756 -0.496094 0.861816 0.284180 0.000000 0.000000 0.000000 1.296732 1.362773 1.498239 1.668584
1645348356 2000 -4.383957 10.542745 174.818649 9.024391 -19.634146 -6.097561 1.227539 -1.724609 0.576660 0.000000 0.000000 0.000000 1.219695 1.326396 1.616099 1.664138
1645350356 2000 -4.357743 10.443927 174.821915 -0.670732 -8.414635 -0.426829 -0.534668 -1.229004 0.740234 0.000000 0.000000 0.000000 1.455623 1.555102 1.378648 1.436954
1645352356 2000 -4.356621 10.551296 174.816391 17.560976 -19.756098 3.841463 -0.760742 1.829590 1.474609 0.000000 0.000000 0.000000 1.577137 1.634807 1.259332 1.355052
1645354356 2000 -4.468617 10.551508 174.808975 5.548781 -16.463415 -0.975610 0.544922 0.001465 0.466797 0.000000 0.000000 0.000000 1.324709 1.444553 1.501153 1.555913
1645356356 2000 -4.486567 10.435467 174.806290 -2.560976 -9.756098 -3.841463 0.006836 -2.341309 0.395020 0.000000 0.000000 0.000000 1.302117 1.442753 1.604301 1.477155
1645358356 2000 -4.538183 10.466852 174.801132 17.195122 -27.134146 2.439024 0.136719 0.316895 2.303711 0.000000 0.000000 0.000000 1.529503 1.651953 1.344323 1.300548
1645360357 2001 -4.517143 10.554226 174.794388 5.609756 -16.341463 2.865854 -1.215820 2.153320 1.416992 0.000000 0.000000 0.000000 1.484666 1.608985 1.312874 1.419802
1645362357 2000 -4.448493 10.584998 174.781143 6.097561 -14.390244 -3.109756 -0.602051 0.184082 0.415039 0.000000 0.000000 0.000000 1.276559 1.373190 1.565155 1.611423
1645364357 2000 -4.534434 10.529907 174.775360 13.109756 -27.073172 -0.975610 0.746582 -1.355957 1.548340 0.000000 0.000000 0.000000 1.393531 1.480608 1.429978 1.522210
1645366357 2000 -4.510534 10.512099 174.774460 3.902439 -14.634147 1.402439 -0.923340 -0.179199 2.125977 0.000000 0.000000 0.000000 1.502017 1.572123 1.290861 1.461327
1645368357 2000 -4.503001 10.635010 174.763428 15.365853 -20.000000 2.012195 -0.666504 1.518066 0.570312 0.000000 0.000000 0.000000 1.469367 1.515748 1.297534 1.543679
1645370357 2000 -4.630488 10.602896 174.758881 10.670732 -22.500000 -0.121951 0.749512 -0.622070 -0.447754 0.000000 0.000000 0.000000 1.370727 1.477803 1.413942 1.563856
1645372358 2001 -4.652057 10.506218 174.755554 3.048780 -13.719513 -3.231707 -0.008789 -1.860840 1.190430 0.000000 0.000000 0.000000 1.319034 1.462422 1.499424 1.545447
1645374358 2000 -4.684113 10.540932 174.752945 20.243902 -24.268293 3.109756 -0.147461 0.262207 2.274414 0.000000 0.000000 0.000000 1.498549 1.620713 1.338792 1.368274
1645376358 2000 -4.662304 10.591258 174.748001 8.170732 -18.963415 2.621951 -1.019043 0.957031 1.726074 0.000000 0.000000 0.000000 1.459820 1.582612 1.349449 1.434446
1645378358 2000 -4.609935 10.553164 174.741058 7.682927 -19.634146 -1.890244 -0.633301 -0.340332 0.415039 0.000000 0.000000 0.000000 1.327581 1.431924 1.510040 1.556782
1645380359 2001 -4.670443 10.541843 174.732162 18.414635 -28.109756 -1.097561 0.277832 -0.619629 2.124512 0.000000 0.000000 0.000000 1.385792 1.463957 1.456713 1.519865
1645382359 2000 -4.630123 10.506927 174.730286 3.902439 -18.963415 0.975610 -1.132812 -0.477539 1.305176 0.000000 0.000000 0.000000 1.491659 1.544675 1.339064 1.450928
1645384359 2000 -4.588915 10.571998 174.721512 14.573171 -24.512196 1.768293 -0.934570 0.500977 0.666992 0.000000 0.000000 0.000000 1.466879 1.490187 1.365904 1.503357
1645386359 2000 -4.605303 10.534785 174.718170 15.426830 -19.329269 -0.731707 -0.046875 -0.177734 0.332031 0.000000 0.000000 0.000000 1.389032 1.427791 1.471412 1.538093
1645388360 2001 -4.638470 10.432507 174.708984 2.926829 -20.975611 -5.060976 -0.076660 -1.971191 0.808105 0.000000 0.000000 0.000000 1.286998 1.360312 1.490443 1.688574
1645390360 2000 -4.686152 10.438718 174.702515 18.841463 -30.609758 1.219512 -0.061035 -0.219727 1.807129 0.000000 0.000000 0.000000 1.469807 1.538478 1.302879 1.515163
1645392360 2000 -4.631457 10.497913 174.697479 12.195122 -14.573171 1.768293 -1.425293 0.842285 1.260742 0.000000 0.000000 0.000000 1.468683 1.531066 1.268909 1.557669
1645394360 2000 -4.638502 10.423197 174.682068 1.951220 -27.621952 -5.792683 -0.479980 -0.830566 0.990723 0.000000 0.000000 0.000000 1.224237 1.306000 1.560326 1.735764
1645396361 2001 -4.679614 10.385144 174.676117 14.085366 -25.487804 -0.914634 -0.023438 -1.125488 2.219727 0.000000 0.000000 0.000000 1.390423 1.482497 1.389700 1.563707
1645398361 2000 -4.591223 10.407228 174.673828 7.317073 -7.378049 0.670732 -2.020020 0.315430 1.099609 0.000000 0.000000 0.000000 1.506026 1.548602 1.382501 1.389199
1645400361 2000 -4.618847 10.519712 174.653870 9.146341 -36.219513 0.609756 -0.325195 0.826172 0.313965 0.000000 0.000000 0.000000 1.445260 1.480098 1.220884 1.680085
1645402361 2000 -4.697248 10.443631 174.658783 11.707317 -15.000001 1.280488 0.381836 -0.830566 -0.000488 0.000000 0.000000 0.000000 1.432879 1.521748 1.261119 1.610581
1645404361 2000 -4.668332 10.377520 174.656418 5.914634 -14.695122 -1.585366 -0.895996 -1.167480 1.275391 0.000000 0.000000 0.000000 1.429845 1.504051 1.268703 1.623729
1645406361 2000 -4.778442 10.409948 174.640778 8.048780 -42.926830 0.792683 0.782227 0.730957 2.318848 0.000000 0.000000 0.000000 1.438051 1.540967 1.217623 1.629687
1645408363 2002 -4.702703 10.500132 174.640854 12.560976 -1.463415 3.231707 -1.006348 0.974609 0.593750 0.000000 0.000000 0.000000 1.493212 1.600440 1.132163 1.600513
1645410363 2000 -4.749140 10.397995 174.634338 0.670732 -29.085367 -2.134146 -0.085938 -0.750488 -0.114746 0.000000 0.000000 0.000000 1.328846 1.444074 1.420596 1.632811
1645412363 2000 -4.881700 10.404413 174.615952 7.073171 -40.426830 -2.073171 1.741211 0.170410 2.647461 0.000000 0.000000 0.000000 1.312469 1.450695 1.392408 1.670755
1645414363 2000 -4.805269 10.411808 174.620621 11.890244 6.524391 0.609756 -1.216797 0.000488 2.169434 0.000000 0.000000 0.000000 1.431495 1.549961 1.253784 1.591087
1645416363 2000 -4.977909 10.439108 174.604614 -2.256098 -43.719513 1.463415 0.529297 0.225098 0.308594 0.000000 0.000000 0.000000 1.419950 1.565164 1.253731 1.587482
1645418363 2000 -5.081797 10.536894 174.591263 4.939024 -21.158537 1.219512 1.395508 1.921387 0.415527 0.000000 0.000000 0.000000 1.351793 1.569907 1.281417 1.623210
1645420364 2001 -5.065912 10.606016 174.584091 3.353659 -0.243902 -0.609756 -0.228027 0.394531 -0.965332 0.000000 0.000000 0.000000 1.363112 1.556149 1.347061 1.560005
1645422364 2000 -5.241792 10.547289 174.565918 -6.585366 -52.195126 -1.402439 2.616699 -1.196777 2.338867 0.000000 0.000000 0.000000 1.329173 1.541307 1.398095 1.557752
1645424364 2000 -5.237681 10.534304 174.566116 2.865854 -3.780488 0.060976 -0.021484 0.004395 2.395020 0.000000 0.000000 0.000000 1.331798 1.572829 1.252339 1.669361
1645426364 2000 -5.188224 10.595936 174.560638 -1.890244 -13.658537 2.987805 -1.308594 1.337402 0.876465 0.000000 0.000000 0.000000 1.455728 1.607436 1.158720 1.604444
1645428364 2000 -5.365651 10.622002 174.541779 -10.121951 -48.231709 1.768293 1.667969 0.999512 0.916992 0.000000 0.000000 0.000000 1.405981 1.588890 1.221291 1.610166
1645430364 2000 -5.277150 10.606856 174.537994 -2.804878 6.036586 -3.353659 -0.367188 -0.114746 -0.324219 0.000000 0.000000 0.000000 1.285576 1.438563 1.390513 1.711675
1645432390 2026 -5.352730 10.525639 174.526154 -7.317073 -29.085367 -3.475610 0.226562 -0.431641 0.811523 0.000000 0.000000 0.000000 1.309521 1.423155 1.259088 1.834563
1645434390 2000 -5.425417 10.472535 174.521484 -13.841463 -34.329269 2.926829 0.491699 -0.245605 3.745605 0.000000 0.000000 0.000000 1.471231 1.616323 1.231846 1.506928
1645436390 2000 -5.338672 10.486539 174.517563 -4.146341 0.548781 -0.853659 -1.190430 0.526367 1.145996 0.000000 0.000000 0.000000 1.336435 1.465754 1.393437 1.630702
1645438390 2000 -5.421841 10.535514 174.490036 -13.780488 -31.768291 -4.268293 0.327148 0.925781 0.720215 0.000000 0.000000 0.000000 1.264621 1.357079 1.474025 1.730602
1645440391 2001 -5.542893 10.442918 174.488449 -24.390244 -19.329269 0.731707 0.470703 -0.355957 -0.367188 0.000000 0.000000 0.000000 1.423319 1.600820 1.304709 1.497479
1645442391 2000 -5.511687 10.435860 174.480865 -6.280488 -8.963415 -1.768293 -0.215820 0.127930 0.598633 0.000000 0.000000 0.000000 1.371046 1.505532 1.482515 1.467234
1645444391 2000 -5.551326 10.346210 174.470795 -21.036585 -22.621952 -3.170732 0.142578 -0.696289 2.407715 0.000000 0.000000 0.000000 1.271355 1.393029 1.604125 1.557819
1645446391 2000 -5.547749 10.241161 174.475388 -26.097563 -19.451220 3.414634 -0.838379 -0.914062 2.524414 0.000000 0.000000 0.000000 1.490099 1.645016 1.371774 1.319438
1645448391 2000 -5.575895 10.260942 174.459061 -9.024391 -21.158537 -2.439024 -0.039551 1.158691 2.175293 0.000000 0.000000 0.000000 1.359494 1.492694 1.524715 1.449424
1645450391 2000 -5.503090 10.260093 174.444733 -32.743904 -7.987805 -2.439024 -1.071777 0.655762 -0.465332 0.000000 0.000000 0.000000 1.348624 1.403564 1.538022 1.536117
1645452391 2000 -5.493376 10.299179 174.430054 -26.341465 -24.939024 1.768293 -0.270996 0.468750 0.134766 0.000000 0.000000 0.000000 1.495588 1.559039 1.367951 1.403749
1645454391 2000 -5.625201 10.237325 174.418976 -21.951220 -16.280489 -3.475610 1.710449 -0.229492 0.643066 0.000000 0.000000 0.000000 1.333193 1.434848 1.500742 1.557544
1645456391 2000 -5.537511 10.106039 174.416367 -36.524391 4.512196 -4.878049 -1.530762 -1.044434 1.599609 0.000000 0.000000 0.000000 1.242522 1.309666 1.665014 1.609125
1645458391 2000 -5.603043 10.044641 174.406708 -26.890245 -38.048782 1.646342 0.048340 0.341309 4.028320 0.000000 0.000000 0.000000 1.488980 1.571745 1.398175 1.367428
1645460393 2002 -5.577220 10.017926 174.401260 -31.646341 -4.085366 -0.060976 -0.394043 0.885254 1.655762 0.000000 0.000000 0.000000 1.428488 1.529798 1.460006 1.408036
1645462393 2000 -5.495891 10.031294 174.385071 -34.512196 2.195122 -4.329268 -1.299316 1.236816 -0.607910 0.000000 0.000000 0.000000 1.273090 1.344952 1.640279 1.568007
1645464393 2000 -5.649055 9.897349 174.384323 -37.682926 -39.939026 3.841463 1.520508 -0.970215 1.225586 0.000000 0.000000 0.000000 1.565611 1.647552 1.372891 1.240273
1645466393 2000 -5.618387 9.757999 174.385818 -39.451221 6.585366 -3.292683 -0.093262 -0.606445 1.386719 0.000000 0.000000 0.000000 1.354355 1.458809 1.577508 1.435656
1645468393 2000 -5.616489 9.645887 174.380096 -32.926830 -8.658537 -3.597561 -0.149902 -0.623535 2.198730 0.000000 0.000000 0.000000 1.293454 1.370929 1.717843 1.444101
1645470393 2000 -5.687682 9.551870 174.384491 -46.646343 -29.146341 7.256098 0.579590 0.419922 2.802246 0.000000 0.000000 0.000000 1.616372 1.733377 1.403019 1.073559
1645472393 2000 -5.671034 9.472134 174.383041 -35.426830 11.463415 -2.987805 -0.034180 -0.251465 -0.925293 0.000000 0.000000 0.000000 1.338880 1.481601 1.705691 1.300156
1645474393 2000 -5.743381 9.298430 174.381332 -39.268291 -18.353659 -2.560976 0.446289 -0.967773 0.593750 0.000000 0.000000 0.000000 1.285773 1.396903 1.792232 1.351419
1645476393 2000 -5.729641 9.147343 174.387878 -48.780487 -13.475610 2.926829 -0.433594 -0.534668 1.389648 0.000000 0.000000 0.000000 1.518426 1.636201 1.562461 1.109239
1645478393 2000 -5.657298 9.074428 174.385666 -31.829269 3.658537 -2.012195 -1.301758 0.105469 2.365234 0.000000 0.000000 0.000000 1.387749 1.476634 1.692632 1.269313
1645480393 2000 -5.646286 8.896147 174.394058 -51.951221 -16.219511 3.231707 -0.370117 -0.639648 0.885742 0.000000 0.000000 0.000000 1.453020 1.508924 1.679338 1.185045
1645482393 2000 -5.575175 8.874231 174.387512 -40.731709 1.402439 -0.365854 -1.050293 1.186523 1.157227 0.000000 0.000000 0.000000 1.458775 1.492194 1.661915 1.213444
1645484393 2000 -5.553339 8.740150 174.387619 -34.695122 -9.085365 -1.585366 -0.298828 -0.513184 0.930664 0.000000 0.000000 0.000000 1.436862 1.432400 1.688260 1.268806
1645486393 2000 -5.552469 8.534458 174.393158 -57.743904 -12.743902 0.426829 -0.476074 -1.953613 1.833984 0.000000 0.000000 0.000000 1.439774 1.440463 1.706670 1.239421
1645488393 2000 -5.476949 8.517380 174.390854 -30.060976 6.646341 0.121951 -1.202148 1.217285 1.881836 0.000000 0.000000 0.000000 1.481025 1.479699 1.644261 1.221342
1645490393 2000 -5.470364 8.477654 174.388016 -40.000000 -12.926829 2.621951 -0.337402 0.791504 1.444824 0.000000 0.000000 0.000000 1.502728 1.503118 1.566674 1.253807
1645492393 2000 -5.456212 8.269459 174.394577 -53.353661 -4.634146 -0.792683 -0.240723 -1.229492 0.739258 0.000000 0.000000 0.000000 1.424939 1.447981 1.709731 1.243677
1645494393 2000 -5.471382 8.107846 174.399551 -29.085367 1.097561 -2.560976 0.291016 -1.317383 0.671875 0.000000 0.000000 0.000000 1.376602 1.414610 1.763213 1.271902
1645496393 2000 -5.439425 7.986384 174.407349 -47.195126 -8.719512 4.024390 -0.614746 -0.207520 1.595215 0.000000 0.000000 0.000000 1.560413 1.585677 1.553296 1.126941
1645498393 2000 -5.361560 7.954842 174.406464 -40.548782 1.646342 1.890244 -1.606934 1.375000 1.652344 0.000000 0.000000 0.000000 1.500291 1.523849 1.620372 1.181816
1645500393 2000 -5.408784 7.849880 174.403305 -32.987804 -6.463415 -2.439024 0.312500 -0.193848 0.704102 0.000000 0.000000 0.000000 1.334409 1.379974 1.802394 1.309550
1645502393 2000 -5.430325 7.638982 174.409958 -50.487808 -2.621951 -1.463415 0.238770 -1.636231 0.103027 0.000000 0.000000 0.000000 1.390572 1.450640 1.696515 1.288599
1645504393 2000 -5.378982 7.571344 174.417343 -28.231707 2.682927 2.987805 -0.798340 0.040527 2.338379 0.000000 0.000000 0.000000 1.555346 1.588306 1.508382 1.174294
1645506393 2000 -5.373491 7.560898 174.410339 -36.951221 -4.024390 0.182927 -0.056641 0.973633 1.147949 0.000000 0.000000 0.000000 1.400074 1.443577 1.614080 1.368596
1645508393 2000 -5.449016 7.464609 174.407562 -40.060974 1.829268 -2.317073 0.659668 -0.270020 -0.749512 0.000000 0.000000 0.000000 1.315355 1.420979 1.694600 1.395393
1645510393 2000 -5.433021 7.370809 174.413528 -26.951220 0.365854 1.158537 -0.076172 -0.396484 1.589355 0.000000 0.000000 0.000000 1.475634 1.555822 1.543513 1.251358
1645512393 2000 -5.394812 7.246135 174.416748 -42.256096 -1.585366 0.060976 -0.424805 -0.384277 1.408691 0.000000 0.000000 0.000000 1.445087 1.501004 1.597493 1.282744
1645514393 2000 -5.355370 7.160763 174.427185 -23.597563 2.256098 3.292683 -0.320801 -0.321289 1.329590 0.000000 0.000000 0.000000 1.495338 1.555631 1.553002 1.222357
1645516393 2000 -5.357538 7.031946 174.435471 -31.524393 -2.195122 1.463415 0.105957 -0.925293 1.656250 0.000000 0.000000 0.000000 1.466960 1.530350 1.628468 1.200549
1645518393 2000 -5.296801 7.074918 174.425812 -32.195122 11.951220 -1.097561 -0.507812 1.587402 0.175781 0.000000 0.000000 0.000000 1.442682 1.450970 1.624163 1.308512
1645520393 2000 -5.301941 7.149948 174.421677 -17.012196 -3.719512 3.658537 0.008301 1.677734 0.351074 0.000000 0.000000 0.000000 1.546350 1.563155 1.356647 1.360175
1645522393 2000 -5.307093 7.038275 174.423737 -34.573174 -2.743902 -0.487805 0.102051 -0.323730 1.129395 0.000000 0.000000 0.000000 1.424233 1.458443 1.465978 1.477673
1645524393 2000 -5.248129 6.942582 174.428650 -18.414635 15.182927 -2.012195 -0.306641 -0.766602 1.588867 0.000000 0.000000 0.000000 1.350378 1.376200 1.549113 1.550636
1645526393 2000 -5.322977 6.857634 174.434692 -18.170731 -8.780488 1.951220 1.501465 -0.934570 1.943848 0.000000 0.000000 0.000000 1.472657 1.528311 1.395220 1.430139
