#time h roll pitch yaw R L F B
2158870148 2000 34.653675 98.351944 91.120155 1.000000 1.000000 1.000000 1.000000
2158872148 2000 34.653496 98.350960 91.118294 1.000000 1.000000 1.000000 1.000000
2158874148 2000 34.653416 98.350952 91.116692 1.000000 1.000000 1.000000 1.000000
2158876148 2000 34.653549 98.350807 91.114914 1.000000 1.000000 1.000000 1.000000
2158878148 2000 34.653854 98.349754 91.112404 1.000000 1.000000 1.000000 1.000000
2158880148 2000 34.653927 98.347725 91.109512 1.000000 1.000000 1.000000 1.000000
2158882148 2000 34.653824 98.347412 91.108116 1.000000 1.000000 1.000000 1.000000
2158884148 2000 34.653625 98.346298 91.105652 1.000000 1.000000 1.000000 1.000000
2158886148 2000 34.653564 98.347015 91.104507 1.000000 1.000000 1.000000 1.000000
2158888148 2000 34.653595 98.345375 91.102631 1.000000 1.000000 1.000000 1.000000
2158890148 2000 34.652889 98.345810 91.101616 1.000000 1.000000 1.000000 1.000000
2158892148 2000 34.653233 98.345894 91.099876 1.000000 1.000000 1.000000 1.000000
2158894148 2000 34.653088 98.347023 91.099014 1.000000 1.000000 1.000000 1.000000
2158896148 2000 34.653339 98.348587 91.098946 1.000000 1.000000 1.000000 1.000000
2158898148 2000 34.652649 98.346817 91.096321 1.000000 1.000000 1.000000 1.000000
2158900148 2000 34.652943 98.344841 91.093758 1.000000 1.000000 1.000000 1.000000
2158902148 2000 34.653214 98.345284 91.092491 1.000000 1.000000 1.000000 1.000000
2158904148 2000 34.652187 98.345146 91.091042 1.000000 1.000000 1.000000 1.000000
2158906148 2000 34.651844 98.346725 91.090393 1.000000 1.000000 1.000000 1.000000
2158908148 2000 34.651558 98.349075 91.090637 1.000000 1.000000 1.000000 1.000000
2158910148 2000 34.651932 98.348419 91.088585 1.000000 1.000000 1.000000 1.000000
2158912148 2000 34.651253 98.347649 91.086304 1.000000 1.000000 1.000000 1.000000
2158914148 2000 34.651360 98.348579 91.085442 1.000000 1.000000 1.000000 1.000000
2158916148 2000 34.651989 98.349922 91.085106 1.000000 1.000000 1.000000 1.000000
2158918148 2000 34.651913 98.350693 91.084343 1.000000 1.000000 1.000000 1.000000
2158920148 2000 34.651581 98.350288 91.082695 1.000000 1.000000 1.000000 1.000000
2158922148 2000 34.651897 98.348473 91.080055 1.000000 1.000000 1.000000 1.000000
2158924148 2000 34.653034 98.348289 91.078064 1.000000 1.000000 1.000000 1.000000
2158926148 2000 34.653103 98.348068 91.076096 1.000000 1.000000 1.000000 1.000000
2158928148 2000 34.653866 98.347282 91.074051 1.000000 1.000000 1.000000 1.000000
2158930148 2000 34.652351 98.347206 91.072525 1.000000 1.000000 1.000000 1.000000
2158932148 2000 34.652973 98.348679 91.071419 1.000000 1.000000 1.000000 1.000000
2158934148 2000 34.653202 98.350021 91.070358 1.000000 1.000000 1.000000 1.000000
2158936148 2000 34.652683 98.350098 91.068855 1.000000 1.000000 1.000000 1.000000
2158938148 2000 34.653107 98.351036 91.067604 1.000000 1.000000 1.000000 1.000000
2158940148 2000 34.653065 98.350105 91.065399 1.000000 1.000000 1.000000 1.000000
2158942148 2000 34.653450 98.350426 91.064148 1.000000 1.000000 1.000000 1.000000
2158944148 2000 34.653271 98.351021 91.062920 1.000000 1.000000 1.000000 1.000000
2158946148 2000 34.653355 98.350304 91.060356 1.000000 1.000000 1.000000 1.000000
2158948148 2000 34.652771 98.351166 91.059647 1.000000 1.000000 1.000000 1.000000
2158950148 2000 34.652607 98.350098 91.057335 1.000000 1.000000 1.000000 1.000000
2158952148 2000 34.652885 98.348198 91.054428 1.000000 1.000000 1.000000 1.000000
2158954148 2000 34.652931 98.349640 91.053452 1.000000 1.000000 1.000000 1.000000
2158956148 2000 34.652893 98.349632 91.052307 1.000000 1.000000 1.000000 1.000000
2158958148 2000 34.653709 98.349693 91.050461 1.000000 1.000000 1.000000 1.000000
2158960148 2000 34.654633 98.349136 91.048164 1.000000 1.000000 1.000000 1.000000
2158962148 2000 34.654671 98.349609 91.047104 1.000000 1.000000 1.000000 1.000000
2158964148 2000 34.653740 98.349510 91.045494 1.000000 1.000000 1.000000 1.000000
2158966148 2000 34.653656 98.348259 91.043068 1.000000 1.000000 1.000000 1.000000
2158968148 2000 34.653812 98.348648 91.041801 1.000000 1.000000 1.000000 1.000000
2158970148 2000 34.653873 98.348366 91.040199 1.000000 1.000000 1.000000 1.000000
2158972148 2000 34.653484 98.348030 91.037796 1.000000 1.000000 1.000000 1.000000
2158974148 2000 34.653000 98.346306 91.035416 1.000000 1.000000 1.000000 1.000000
2158976148 2000 34.653339 98.345100 91.032928 1.000000 1.000000 1.000000 1.000000
2158978148 2000 34.652611 98.345665 91.031456 1.000000 1.000000 1.000000 1.000000
2158980148 2000 34.652534 98.344147 91.029274 1.000000 1.000000 1.000000 1.000000
2158982148 2000 34.652428 98.344604 91.028145 1.000000 1.000000 1.000000 1.000000
2158984148 2000 34.652420 98.344963 91.026199 1.000000 1.000000 1.000000 1.000000
2158986148 2000 34.651962 98.344948 91.024277 1.000000 1.000000 1.000000 1.000000
2158988148 2000 34.651531 98.344597 91.022934 1.000000 1.000000 1.000000 1.000000
2158990148 2000 34.651115 98.345383 91.021980 1.000000 1.000000 1.000000 1.000000
2158992148 2000 34.650986 98.344803 91.020111 1.000000 1.000000 1.000000 1.000000
2158994148 2000 34.651100 98.344551 91.018555 1.000000 1.000000 1.000000 1.000000
2158996148 2000 34.650906 98.343697 91.015991 1.000000 1.000000 1.000000 1.000000
2158998148 2000 34.651878 98.343941 91.014198 1.000000 1.000000 1.000000 1.000000
2159000148 2000 34.651814 98.344826 91.013168 1.000000 1.000000 1.000000 1.000000
2159002148 2000 34.650692 98.345108 91.011803 1.000000 1.000000 1.000000 1.000000
2159004148 2000 34.651474 98.345093 91.010422 1.000000 1.000000 1.000000 1.000000
2159006148 2000 34.650955 98.346024 91.009789 1.000000 1.000000 1.000000 1.000000
2159008148 2000 34.650986 98.345963 91.008179 1.000000 1.000000 1.000000 1.000000
2159010148 2000 34.649975 98.345757 91.006439 1.000000 1.000000 1.000000 1.000000
2159012148 2000 34.650368 98.347054 91.005638 1.000000 1.000000 1.000000 1.000000
2159014148 2000 34.650169 98.345917 91.003593 1.000000 1.000000 1.000000 1.000000
2159016148 2000 34.650887 98.347267 91.003029 1.000000 1.000000 1.000000 1.000000
2159018148 2000 34.651001 98.345421 91.000259 1.000000 1.000000 1.000000 1.000000
2159020148 2000 34.650780 98.346672 90.999557 1.000000 1.000000 1.000000 1.000000
2159022148 2000 34.650120 98.348602 90.998962 1.000000 1.000000 1.000000 1.000000
2159024148 2000 34.651573 98.348732 90.997177 1.000000 1.000000 1.000000 1.000000
2159026148 2000 34.651703 98.349815 90.996498 1.000000 1.000000 1.000000 1.000000
2159028148 2000 34.652370 98.349762 90.994942 1.000000 1.000000 1.000000 1.000000
2159030148 2000 34.652386 98.351006 90.994148 1.000000 1.000000 1.000000 1.000000
2159032148 2000 34.652023 98.351868 90.993347 1.000000 1.000000 1.000000 1.000000
2159034148 2000 34.652195 98.350342 90.991547 1.000000 1.000000 1.000000 1.000000
2159036148 2000 34.651733 98.349228 90.988945 1.000000 1.000000 1.000000 1.000000
2159038148 2000 34.651932 98.348717 90.986603 1.000000 1.000000 1.000000 1.000000
2159040148 2000 34.652069 98.349350 90.985909 1.000000 1.000000 1.000000 1.000000
2159042148 2000 34.651737 98.350479 90.984726 1.000000 1.000000 1.000000 1.000000
2159044148 2000 34.651455 98.351837 90.983528 1.000000 1.000000 1.000000 1.000000
2159046148 2000 34.650692 98.350502 90.982002 1.000000 1.000000 1.000000 1.000000
2159048148 2000 34.651257 98.351166 90.980934 1.000000 1.000000 1.000000 1.000000
2159050148 2000 34.651230 98.351875 90.979485 1.000000 1.000000 1.000000 1.000000
2159052148 2000 34.651257 98.353210 90.979118 1.000000 1.000000 1.000000 1.000000
2159054148 2000 34.650467 98.352364 90.977173 1.000000 1.000000 1.000000 1.000000
2159056148 2000 34.650810 98.354362 90.976517 1.000000 1.000000 1.000000 1.000000
2159058148 2000 34.650986 98.353310 90.974724 1.000000 1.000000 1.000000 1.000000
2159060148 2000 34.650875 98.354057 90.973686 1.000000 1.000000 1.000000 1.000000
2159062148 2000 34.651676 98.356163 90.973648 1.000000 1.000000 1.000000 1.000000
2159064148 2000 34.652206 98.356087 90.972359 1.000000 1.000000 1.000000 1.000000
2159066148 2000 34.652069 98.355614 90.970909 1.000000 1.000000 1.000000 1.000000
2159068148 2000 34.651455 98.356384 90.969627 1.000000 1.000000 1.000000 1.000000
2159070148 2000 34.651722 98.357018 90.968102 1.000000 1.000000 1.000000 1.000000
2159072148 2000 34.651672 98.356865 90.966530 1.000000 1.000000 1.000000 1.000000
2159074148 2000 34.651180 98.356621 90.965218 1.000000 1.000000 1.000000 1.000000
2159076148 2000 34.650288 98.355629 90.962898 1.000000 1.000000 1.000000 1.000000
2159078148 2000 34.650429 98.355438 90.961433 1.000000 1.000000 1.000000 1.000000
2159080148 2000 34.649925 98.355125 90.960266 1.000000 1.000000 1.000000 1.000000
2159082148 2000 34.650959 98.356529 90.959579 1.000000 1.000000 1.000000 1.000000
2159084148 2000 34.650211 98.356102 90.957878 1.000000 1.000000 1.000000 1.000000
2159086148 2000 34.649487 98.357239 90.957062 1.000000 1.000000 1.000000 1.000000
2159088148 2000 34.648903 98.356735 90.954964 1.000000 1.000000 1.000000 1.000000
2159090148 2000 34.648697 98.358582 90.954796 1.000000 1.000000 1.000000 1.000000
2159092148 2000 34.648743 98.357857 90.953468 1.000000 1.000000 1.000000 1.000000
2159094148 2000 34.648991 98.359123 90.952820 1.000000 1.000000 1.000000 1.000000
2159096148 2000 34.648300 98.358582 90.950775 1.000000 1.000000 1.000000 1.000000
2159098148 2000 34.647823 98.360985 90.951248 1.000000 1.000000 1.000000 1.000000
2159100148 2000 34.647713 98.361221 90.949837 1.000000 1.000000 1.000000 1.000000
2159102148 2000 34.647385 98.362083 90.948608 1.000000 1.000000 1.000000 1.000000
2159104148 2000 34.647221 98.362801 90.947197 1.000000 1.000000 1.000000 1.000000
2159106148 2000 34.646591 98.362671 90.946129 1.000000 1.000000 1.000000 1.000000
2159108148 2000 34.646736 98.362518 90.944542 1.000000 1.000000 1.000000 1.000000
2159110148 2000 34.646545 98.362083 90.942757 1.000000 1.000000 1.000000 1.000000
2159112148 2000 34.647652 98.363907 90.942299 1.000000 1.000000 1.000000 1.000000
2159114148 2000 34.647568 98.364357 90.940804 1.000000 1.000000 1.000000 1.000000
2159116148 2000 34.647110 98.365211 90.939720 1.000000 1.000000 1.000000 1.000000
2159118148 2000 34.647346 98.363388 90.937149 1.000000 1.000000 1.000000 1.000000
2159120148 2000 34.647804 98.363129 90.935883 1.000000 1.000000 1.000000 1.000000
2159122148 2000 34.647869 98.360298 90.932716 1.000000 1.000000 1.000000 1.000000
2159124148 2000 34.648689 98.359169 90.931091 1.000000 1.000000 1.000000 1.000000
2159126148 2000 34.648117 98.358452 90.929321 1.000000 1.000000 1.000000 1.000000
2159128148 2000 34.648361 98.358116 90.927734 1.000000 1.000000 1.000000 1.000000
2159130148 2000 34.648312 98.360176 90.927719 1.000000 1.000000 1.000000 1.000000
2159132148 2000 34.647911 98.358681 90.925171 1.000000 1.000000 1.000000 1.000000
2159134148 2000 34.646843 98.360237 90.924690 1.000000 1.000000 1.000000 1.000000
2159136148 2000 34.646866 98.356827 90.921211 1.000000 1.000000 1.000000 1.000000
2159138148 2000 34.646820 98.357193 90.920326 1.000000 1.000000 1.000000 1.000000
2159140148 2000 34.647297 98.356850 90.918571 1.000000 1.000000 1.000000 1.000000
2159142148 2000 34.647610 98.355255 90.916161 1.000000 1.000000 1.000000 1.000000
2159144148 2000 34.647152 98.354767 90.914635 1.000000 1.000000 1.000000 1.000000
2159146148 2000 34.647072 98.353470 90.912537 1.000000 1.000000 1.000000 1.000000
2159148148 2000 34.646408 98.354401 90.911835 1.000000 1.000000 1.000000 1.000000
2159150148 2000 34.646099 98.354401 90.910683 1.000000 1.000000 1.000000 1.000000
2159152148 2000 34.646542 98.354149 90.909698 1.000000 1.000000 1.000000 1.000000
2159154148 2000 34.646263 98.353806 90.908348 1.000000 1.000000 1.000000 1.000000
2159156148 2000 34.646324 98.354111 90.907082 1.000000 1.000000 1.000000 1.000000
2159158148 2000 34.646034 98.352898 90.905060 1.000000 1.000000 1.000000 1.000000
2159160148 2000 34.646587 98.352501 90.903145 1.000000 1.000000 1.000000 1.000000
2159162148 2000 34.647179 98.352066 90.901039 1.000000 1.000000 1.000000 1.000000
2159164148 2000 34.645874 98.352303 90.899605 1.000000 1.000000 1.000000 1.000000
2159166148 2000 34.645748 98.351509 90.897789 1.000000 1.000000 1.000000 1.000000
2159168148 2000 34.645401 98.351387 90.896118 1.000000 1.000000 1.000000 1.000000
2159170148 2000 34.645267 98.350601 90.894310 1.000000 1.000000 1.000000 1.000000
2159172148 2000 34.644924 98.350220 90.892639 1.000000 1.000000 1.000000 1.000000
2159174148 2000 34.645054 98.349579 90.890434 1.000000 1.000000 1.000000 1.000000
2159176148 2000 34.645355 98.350548 90.889801 1.000000 1.000000 1.000000 1.000000
2159178148 2000 34.645115 98.349762 90.887726 1.000000 1.000000 1.000000 1.000000
2159180148 2000 34.644775 98.350487 90.886475 1.000000 1.000000 1.000000 1.000000
2159182148 2000 34.644836 98.350212 90.884857 1.000000 1.000000 1.000000 1.000000
2159184148 2000 34.644218 98.351143 90.884140 1.000000 1.000000 1.000000 1.000000
2159186148 2000 34.643169 98.351028 90.882599 1.000000 1.000000 1.000000 1.000000
2159188148 2000 34.642509 98.351616 90.881645 1.000000 1.000000 1.000000 1.000000
2159190148 2000 34.642487 98.352913 90.881210 1.000000 1.000000 1.000000 1.000000
2159192148 2000 34.642124 98.352074 90.878693 1.000000 1.000000 1.000000 1.000000
2159194148 2000 34.643063 98.351189 90.876053 1.000000 1.000000 1.000000 1.000000
2159196148 2000 34.642128 98.350685 90.874344 1.000000 1.000000 1.000000 1.000000
2159198148 2000 34.641029 98.351837 90.873779 1.000000 1.000000 1.000000 1.000000
2159200148 2000 34.641121 98.352486 90.872765 1.000000 1.000000 1.000000 1.000000
2159202148 2000 34.642250 98.352242 90.871132 1.000000 1.000000 1.000000 1.000000
2159204148 2000 34.643040 98.350906 90.868950 1.000000 1.000000 1.000000 1.000000
2159206148 2000 34.643040 98.351860 90.867897 1.000000 1.000000 1.000000 1.000000
2159208148 2000 34.642597 98.350517 90.865898 1.000000 1.000000 1.000000 1.000000
2159210148 2000 34.642292 98.351311 90.865028 1.000000 1.000000 1.000000 1.000000
2159212148 2000 34.643028 98.351494 90.863945 1.000000 1.000000 1.000000 1.000000
2159214148 2000 34.643528 98.350990 90.862289 1.000000 1.000000 1.000000 1.000000
2159216148 2000 34.643417 98.351143 90.860924 1.000000 1.000000 1.000000 1.000000
2159218148 2000 34.642502 98.352135 90.859818 1.000000 1.000000 1.000000 1.000000
2159220148 2000 34.643005 98.351273 90.857750 1.000000 1.000000 1.000000 1.000000
2159222148 2000 34.643738 98.349915 90.856064 1.000000 1.000000 1.000000 1.000000
2159224148 2000 34.642296 98.351318 90.855392 1.000000 1.000000 1.000000 1.000000
2159226148 2000 34.642197 98.352966 90.855080 1.000000 1.000000 1.000000 1.000000
2159228148 2000 34.643005 98.353394 90.854271 1.000000 1.000000 1.000000 1.000000
2159230148 2000 34.644043 98.352249 90.852577 1.000000 1.000000 1.000000 1.000000
2159232148 2000 34.643711 98.353607 90.851982 1.000000 1.000000 1.000000 1.000000
2159234148 2000 34.643433 98.354904 90.850983 1.000000 1.000000 1.000000 1.000000
2159236148 2000 34.643902 98.354057 90.849159 1.000000 1.000000 1.000000 1.000000
2159238148 2000 34.644825 98.353233 90.847443 1.000000 1.000000 1.000000 1.000000
2159240148 2000 34.644524 98.354073 90.846344 1.000000 1.000000 1.000000 1.000000
2159242148 2000 34.643650 98.355850 90.845688 1.000000 1.000000 1.000000 1.000000
2159244148 2000 34.643852 98.355461 90.844002 1.000000 1.000000 1.000000 1.000000
2159246148 2000 34.644562 98.353661 90.841660 1.000000 1.000000 1.000000 1.000000
2159248148 2000 34.644524 98.354393 90.841377 1.000000 1.000000 1.000000 1.000000
2159250148 2000 34.644428 98.356735 90.841461 1.000000 1.000000 1.000000 1.000000
2159252148 2000 34.646194 98.357071 90.840149 1.000000 1.000000 1.000000 1.000000
2159254148 2000 34.646629 98.356659 90.838409 1.000000 1.000000 1.000000 1.000000
2159256148 2000 34.647247 98.354912 90.836174 1.000000 1.000000 1.000000 1.000000
2159258148 2000 34.646767 98.356094 90.835304 1.000000 1.000000 1.000000 1.000000
2159260148 2000 34.647614 98.355713 90.833755 1.000000 1.000000 1.000000 1.000000
2159262148 2000 34.647953 98.355042 90.832436 1.000000 1.000000 1.000000 1.000000
2159264148 2000 34.648735 98.353416 90.829536 1.000000 1.000000 1.000000 1.000000
2159266148 2000 34.647846 98.353836 90.827873 1.000000 1.000000 1.000000 1.000000
2159268148 2000 34.647705 98.353065 90.826385 1.000000 1.000000 1.000000 1.000000
2159270148 2000 34.648727 98.352745 90.824348 1.000000 1.000000 1.000000 1.000000
2159272148 2000 34.649742 98.351875 90.821747 1.000000 1.000000 1.000000 1.000000
2159274148 2000 34.650513 98.352913 90.821228 1.000000 1.000000 1.000000 1.000000
2159276148 2000 34.650482 98.352242 90.819016 1.000000 1.000000 1.000000 1.000000
2159278148 2000 34.650726 98.351265 90.817116 1.000000 1.000000 1.000000 1.000000
2159280148 2000 34.650021 98.349709 90.814636 1.000000 1.000000 1.000000 1.000000
2159282148 2000 34.649452 98.351295 90.813972 1.000000 1.000000 1.000000 1.000000
2159284148 2000 34.649338 98.350372 90.812180 1.000000 1.000000 1.000000 1.000000
2159286148 2000 34.648109 98.348831 90.809959 1.000000 1.000000 1.000000 1.000000
2159288148 2000 34.647945 98.349045 90.808670 1.000000 1.000000 1.000000 1.000000
2159290148 2000 34.648235 98.349297 90.807518 1.000000 1.000000 1.000000 1.000000
2159292148 2000 34.648335 98.349510 90.806496 1.000000 1.000000 1.000000 1.000000
2159294148 2000 34.649063 98.350182 90.805656 1.000000 1.000000 1.000000 1.000000
2159296148 2000 34.649231 98.352226 90.805717 1.000000 1.000000 1.000000 1.000000
2159298148 2000 34.648956 98.351448 90.803444 1.000000 1.000000 1.000000 1.000000
2159300148 2000 34.650295 98.350868 90.801712 1.000000 1.000000 1.000000 1.000000
2159302148 2000 34.650307 98.351479 90.801331 1.000000 1.000000 1.000000 1.000000
2159304148 2000 34.650677 98.350243 90.799187 1.000000 1.000000 1.000000 1.000000
2159306148 2000 34.650043 98.350822 90.798073 1.000000 1.000000 1.000000 1.000000
2159308148 2000 34.650005 98.350311 90.796799 1.000000 1.000000 1.000000 1.000000
2159310148 2000 34.649658 98.350441 90.795074 1.000000 1.000000 1.000000 1.000000
2159312148 2000 34.650810 98.351059 90.793961 1.000000 1.000000 1.000000 1.000000
2159314148 2000 34.650478 98.351189 90.792747 1.000000 1.000000 1.000000 1.000000
2159316148 2000 34.650566 98.350227 90.790268 1.000000 1.000000 1.000000 1.000000
2159318148 2000 34.650734 98.351891 90.789581 1.000000 1.000000 1.000000 1.000000
2159320148 2000 34.651501 98.352959 90.788940 1.000000 1.000000 1.000000 1.000000
2159322148 2000 34.650272 98.353424 90.787727 1.000000 1.000000 1.000000 1.000000
2159324148 2000 34.650440 98.352524 90.785591 1.000000 1.000000 1.000000 1.000000
2159326148 2000 34.650585 98.353218 90.784248 1.000000 1.000000 1.000000 1.000000
2159328148 2000 34.651001 98.354790 90.783875 1.000000 1.000000 1.000000 1.000000
2159330148 2000 34.652481 98.354439 90.782524 1.000000 1.000000 1.000000 1.000000
2159332148 2000 34.652451 98.354324 90.780853 1.000000 1.000000 1.000000 1.000000
2159334148 2000 34.652836 98.353294 90.778984 1.000000 1.000000 1.000000 1.000000
2159336148 2000 34.653809 98.352959 90.777306 1.000000 1.000000 1.000000 1.000000
2159338148 2000 34.653545 98.352669 90.775467 1.000000 1.000000 1.000000 1.000000
2159340148 2000 34.654472 98.353935 90.775246 1.000000 1.000000 1.000000 1.000000
2159342148 2000 34.654240 98.352997 90.772972 1.000000 1.000000 1.000000 1.000000
2159344148 2000 34.654453 98.351036 90.770370 1.000000 1.000000 1.000000 1.000000
2159346148 2000 34.653164 98.352547 90.770226 1.000000 1.000000 1.000000 1.000000
2159348148 2000 34.652916 98.352493 90.769005 1.000000 1.000000 1.000000 1.000000
2159350148 2000 34.652863 98.354225 90.768784 1.000000 1.000000 1.000000 1.000000
2159352148 2000 34.652275 98.355339 90.767853 1.000000 1.000000 1.000000 1.000000
2159354148 2000 34.651878 98.354683 90.766190 1.000000 1.000000 1.000000 1.000000
2159356148 2000 34.652328 98.355331 90.764923 1.000000 1.000000 1.000000 1.000000
2159358148 2000 34.652908 98.356575 90.764160 1.000000 1.000000 1.000000 1.000000
2159360148 2000 34.652714 98.358665 90.763969 1.000000 1.000000 1.000000 1.000000
2159362148 2000 34.652794 98.357536 90.762047 1.000000 1.000000 1.000000 1.000000
2159364148 2000 34.653160 98.357681 90.760880 1.000000 1.000000 1.000000 1.000000
2159366148 2000 34.653507 98.357780 90.759277 1.000000 1.000000 1.000000 1.000000
2159368148 2000 34.652523 98.358353 90.758339 1.000000 1.000000 1.000000 1.000000
2159370148 2000 34.652309 98.359413 90.757492 1.000000 1.000000 1.000000 1.000000
2159372148 2000 34.652542 98.357841 90.754906 1.000000 1.000000 1.000000 1.000000
2159374148 2000 34.652786 98.358284 90.753937 1.000000 1.000000 1.000000 1.000000
2159376148 2000 34.652443 98.358231 90.752625 1.000000 1.000000 1.000000 1.000000
2159378148 2000 34.652794 98.358566 90.751465 1.000000 1.000000 1.000000 1.000000
2159380148 2000 34.652611 98.359200 90.750351 1.000000 1.000000 1.000000 1.000000
2159382148 2000 34.653175 98.357956 90.747795 1.000000 1.000000 1.000000 1.000000
2159384148 2000 34.653973 98.358208 90.746628 1.000000 1.000000 1.000000 1.000000
2159386148 2000 34.653427 98.359009 90.745750 1.000000 1.000000 1.000000 1.000000
2159388148 2000 34.653816 98.360863 90.745743 1.000000 1.000000 1.000000 1.000000
2159390148 2000 34.654373 98.360703 90.744553 1.000000 1.000000 1.000000 1.000000
2159392148 2000 34.653873 98.358833 90.741867 1.000000 1.000000 1.000000 1.000000
2159394148 2000 34.653393 98.359360 90.740974 1.000000 1.000000 1.000000 1.000000
2159396148 2000 34.652351 98.359879 90.739510 1.000000 1.000000 1.000000 1.000000
2159398148 2000 34.653881 98.359016 90.737602 1.000000 1.000000 1.000000 1.000000
2159400148 2000 34.654121 98.357590 90.735794 1.000000 1.000000 1.000000 1.000000
2159402148 2000 34.654064 98.358269 90.734932 1.000000 1.000000 1.000000 1.000000
2159404148 2000 34.654579 98.357269 90.732773 1.000000 1.000000 1.000000 1.000000
2159406148 2000 34.655186 98.358543 90.731888 1.000000 1.000000 1.000000 1.000000
2159408148 2000 34.655258 98.358406 90.730103 1.000000 1.000000 1.000000 1.000000
2159410148 2000 34.653854 98.359169 90.729301 1.000000 1.000000 1.000000 1.000000
2159412148 2000 34.654324 98.359749 90.728630 1.000000 1.000000 1.000000 1.000000
2159414148 2000 34.655098 98.358749 90.726669 1.000000 1.000000 1.000000 1.000000
2159416148 2000 34.655457 98.358871 90.725243 1.000000 1.000000 1.000000 1.000000
2159418148 2000 34.656273 98.360039 90.724243 1.000000 1.000000 1.000000 1.000000
2159420148 2000 34.655544 98.358315 90.721489 1.000000 1.000000 1.000000 1.000000
2159422148 2000 34.655273 98.356415 90.718681 1.000000 1.000000 1.000000 1.000000
2159424148 2000 34.654583 98.357704 90.717613 1.000000 1.000000 1.000000 1.000000
2159426148 2000 34.655212 98.355438 90.715195 1.000000 1.000000 1.000000 1.000000
2159428148 2000 34.654831 98.354988 90.713142 1.000000 1.000000 1.000000 1.000000
2159430148 2000 34.654305 98.355698 90.711914 1.000000 1.000000 1.000000 1.000000
2159432148 2000 34.653423 98.356483 90.710815 1.000000 1.000000 1.000000 1.000000
2159434148 2000 34.653019 98.354294 90.708420 1.000000 1.000000 1.000000 1.000000
2159436148 2000 34.653870 98.355942 90.707603 1.000000 1.000000 1.000000 1.000000
2159438148 2000 34.654102 98.355698 90.706139 1.000000 1.000000 1.000000 1.000000
2159440148 2000 34.654430 98.356804 90.705482 1.000000 1.000000 1.000000 1.000000
2159442148 2000 34.655609 98.357323 90.704338 1.000000 1.000000 1.000000 1.000000
2159444148 2000 34.654030 98.358368 90.703773 1.000000 1.000000 1.000000 1.000000
2159446148 2000 34.654102 98.360451 90.703262 1.000000 1.000000 1.000000 1.000000
2159448148 2000 34.654736 98.359245 90.701225 1.000000 1.000000 1.000000 1.000000
2159450148 2000 34.654160 98.358536 90.699669 1.000000 1.000000 1.000000 1.000000
2159452148 2000 34.654385 98.362221 90.700264 1.000000 1.000000 1.000000 1.000000
2159454148 2000 34.654057 98.363663 90.699524 1.000000 1.000000 1.000000 1.000000
2159456148 2000 34.655067 98.363129 90.697853 1.000000 1.000000 1.000000 1.000000
2159458148 2000 34.654606 98.362022 90.695740 1.000000 1.000000 1.000000 1.000000
2159460148 2000 34.654182 98.361984 90.693947 1.000000 1.000000 1.000000 1.000000
2159462148 2000 34.652145 98.362282 90.692184 1.000000 1.000000 1.000000 1.000000
2159464148 2000 34.647083 98.362106 90.689941 1.000000 1.000000 1.000000 1.000000
2159466148 2000 34.643494 98.362061 90.689651 1.000000 1.000000 1.000000 1.000000
2159468148 2000 34.641701 98.363869 90.691322 1.000000 1.000000 1.000000 1.000000
2159470148 2000 34.635956 98.363800 90.692459 1.000000 1.000000 1.000000 1.000000
2159472148 2000 34.633392 98.364807 90.695183 1.000000 1.000000 1.000000 1.000000
2159474148 2000 34.632027 98.366913 90.698692 1.000000 1.000000 1.000000 1.000000
2159476148 2000 34.628426 98.369087 90.703064 1.000000 1.000000 1.000000 1.000000
2159478148 2000 34.619694 98.369904 90.706902 1.000000 1.000000 1.000000 1.000000
2159480148 2000 34.612038 98.375015 90.715744 1.000000 1.000000 1.000000 1.000000
2159482148 2000 34.606487 98.384842 90.728912 1.000000 1.000000 1.000000 1.000000
2159484148 2000 34.599979 98.395203 90.743530 1.000000 1.000000 1.000000 1.000000
2159486148 2000 34.593266 98.409187 90.761719 1.000000 1.000000 1.000000 1.000000
2159488148 2000 34.589169 98.424751 90.781097 1.000000 1.000000 1.000000 1.000000
2159490148 2000 34.578979 98.437981 90.800179 1.000000 1.000000 1.000000 1.000000
2159492148 2000 34.569744 98.455925 90.823959 1.000000 1.000000 1.000000 1.000000
2159494148 2000 34.562321 98.471458 90.846329 1.000000 1.000000 1.000000 1.000000
2159496148 2000 34.550655 98.486671 90.869446 1.000000 1.000000 1.000000 1.000000
2159498148 2000 34.539055 98.502060 90.895210 1.000000 1.000000 1.000000 1.000000
2159500148 2000 34.533348 98.517685 90.921387 1.000000 1.000000 1.000000 1.000000
2159502148 2000 34.527004 98.531494 90.947113 1.000000 1.000000 1.000000 1.000000
2159504148 2000 34.518661 98.547905 90.974991 1.000000 1.000000 1.000000 1.000000
2159506148 2000 34.511784 98.566971 91.005516 1.000000 1.000000 1.000000 1.000000
2159508148 2000 34.507790 98.582832 91.036385 1.000000 1.000000 1.000000 1.000000
2159510148 2000 34.503643 98.593605 91.064278 1.000000 1.000000 1.000000 1.000000
2159512148 2000 34.498047 98.614746 91.098671 1.000000 1.000000 1.000000 1.000000
2159514148 2000 34.487312 98.635666 91.132774 1.000000 1.000000 1.000000 1.000000
2159516148 2000 34.478645 98.650032 91.166298 1.000000 1.000000 1.000000 1.000000
2159518148 2000 34.482811 98.667709 91.202271 1.000000 1.000000 1.000000 1.000000
