#時刻 刻み幅 roll pitch yaw gx gy gz ax ay az mx my mz R L F B
1279036388 2000 0.657028 16.599022 -176.702713 -2.621951 -3.475610 1.951220 0.009766 0.892090 -0.012207 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279038389 2001 0.646984 16.500393 -176.705490 -4.573171 2.621951 -1.463415 0.654785 -2.935547 3.806640 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279040389 2000 0.639752 16.402151 -176.711929 -2.378049 1.829268 -3.109756 0.639648 -3.959961 4.532715 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279042389 2000 0.678324 16.337095 -176.715942 2.134146 5.487805 -3.048780 -0.424316 -0.692383 1.578613 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279044390 2001 0.700609 16.463844 -176.714600 7.682927 0.365854 0.121951 -0.677246 3.162109 -1.612793 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279046391 2001 0.707804 16.575541 -176.707626 3.231707 1.219512 2.804878 -0.239258 3.578613 -3.092773 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279048392 2001 0.686633 16.601650 -176.703094 -0.548781 -0.975610 2.682927 0.162109 0.544922 0.954590 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279050392 2000 0.676841 16.506466 -176.705811 -3.109756 -0.060976 -0.609756 0.462402 -3.338379 4.469727 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279052393 2001 0.675967 16.408564 -176.711441 -2.987805 0.426829 -2.256098 0.121582 -3.673828 4.529785 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279054394 2001 0.707164 16.383625 -176.718491 3.109756 -3.231707 -2.256098 -0.291992 -0.020020 0.841309 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279056395 2001 0.717069 16.504547 -176.716293 5.000000 0.548781 0.487805 -0.313477 3.497558 -2.186035 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279058396 2001 0.722327 16.612913 -176.710297 0.426829 -0.792683 2.865854 -0.282227 3.262207 -2.515137 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279060397 2001 0.724845 16.573488 -176.710831 -0.670732 -3.170732 1.158537 -0.142090 -0.106445 1.531738 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279062398 2001 0.711798 16.474535 -176.714890 -4.329268 -1.646342 -0.792683 0.496582 -3.566406 4.585938 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279064399 2001 0.700580 16.381214 -176.723053 -1.951220 -0.060976 -3.414634 0.543945 -3.013672 3.933105 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279066400 2001 0.750088 16.467802 -176.722733 3.658537 5.609756 -1.768293 -0.296875 0.733398 0.374023 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279068401 2001 0.777102 16.586630 -176.719070 4.268293 2.743902 0.548781 -0.752441 3.375000 -1.901855 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279070402 2001 0.780429 16.696671 -176.714951 1.890244 -1.768293 2.134146 -0.205566 2.498047 -2.052734 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279072403 2001 0.765823 16.628328 -176.715286 -1.341463 -0.914634 0.792683 0.207520 -0.705078 1.947754 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279074404 2001 0.756806 16.532591 -176.719009 -4.939024 1.585366 -1.585366 0.626953 -3.275391 4.801758 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279076405 2001 0.753781 16.449375 -176.726547 1.158537 -0.731707 -2.865854 0.094238 -2.425781 3.648438 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279078406 2001 0.796945 16.564335 -176.727173 4.329268 3.353659 -1.829268 -0.379883 1.137207 -0.056152 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279080407 2001 0.807485 16.676268 -176.723190 2.256098 -0.060976 1.524390 -0.385742 3.193848 -2.451660 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279082408 2001 0.798884 16.788877 -176.719772 0.609756 -4.390244 2.500000 -0.014648 2.085938 -1.285156 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279084409 2001 0.785609 16.718164 -176.720657 2.256098 0.426829 0.182927 0.302246 -1.159668 2.351562 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279086416 2007 0.779845 16.628576 -176.725220 -1.707317 -0.365854 -1.402439 0.247070 -3.109863 4.638672 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279088417 2001 0.772439 16.535938 -176.730499 0.182927 2.134146 -2.500000 0.302246 -1.807617 2.116699 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279090418 2001 0.799940 16.652897 -176.729034 2.073171 2.073171 -0.426829 -0.385742 1.799316 -0.414551 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279092419 2001 0.807896 16.772894 -176.726288 5.243903 -3.048780 1.768293 -0.430176 2.837891 -1.883301 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279094420 2001 0.836446 16.884811 -176.722702 0.731707 -1.036585 1.585366 -0.319824 1.085449 -0.226562 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279096421 2001 0.810654 16.799747 -176.725082 -1.463415 -3.902439 0.792683 0.452148 -1.563965 2.553223 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279098422 2001 0.797259 16.712425 -176.729172 -1.829268 0.182927 -1.341463 0.564453 -2.500488 3.938477 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
1279100423 2001 0.800741 16.624472 -176.731201 -1.463415 5.000000 -1.707317 0.243652 -2.435059 3.722656 0.000000 0.000000 0.000000 2.000000 2.000000 2.000000 2.000000
