#time h roll pitch yaw rroll rpitch ryaw gx gy gz ax ay az mx my mz R L F B 
4166428760 2000 0.999806 7.760149 -169.076538 2.783772 5.233491 0.000000 11.219512 7.865854 10.121951 0.448730 -4.999512 8.315430 0.000000 0.000000 0.000000 1.798787 1.765540 1.000000 1.211686
4166430760 2000 1.057441 7.834343 -169.056763 2.783772 5.233491 0.000000 25.243904 24.085365 6.402439 -0.375000 1.030762 2.981934 0.000000 0.000000 0.000000 1.662113 1.618067 1.022282 1.345703
4166432760 2000 1.061546 7.976742 -169.045563 2.783772 5.233491 0.000000 23.414635 12.987805 2.926829 2.013672 7.719238 -6.500977 0.000000 0.000000 0.000000 1.546207 1.515362 1.117336 1.424721
4166434760 2000 1.082970 8.084796 -169.035919 2.783772 5.233491 0.000000 21.280489 21.219513 1.219512 2.059570 4.696777 -9.180664 0.000000 0.000000 0.000000 1.411858 1.385077 1.268808 1.537882
4166436760 2000 1.096154 8.047760 -169.045776 2.783772 5.233491 0.000000 4.207317 12.012196 -6.219512 0.526855 -2.199219 -3.427246 0.000000 0.000000 0.000000 1.220894 1.202870 1.464305 1.715557
4166438760 2000 1.119067 7.954885 -169.046341 2.783772 5.233491 0.000000 -11.097562 9.817073 -0.975610 -0.367676 -4.686523 7.667968 0.000000 0.000000 0.000000 1.282863 1.257974 1.425127 1.637662
4166440760 2000 1.177007 7.902701 -169.051392 2.783772 5.233491 0.000000 -2.439024 27.987806 -5.975610 -0.288574 -3.710938 11.812988 0.000000 0.000000 0.000000 1.170407 1.144820 1.589002 1.699396
4166442760 2000 1.156458 7.856361 -169.044540 2.783772 5.233491 0.000000 -15.914635 9.939025 2.195122 2.612305 -0.093262 7.396973 0.000000 0.000000 0.000000 1.434115 1.418598 1.373946 1.332426
4166444760 2000 1.164303 7.939836 -169.033356 2.783772 5.233491 0.000000 -0.670732 38.536583 -0.609756 2.300781 2.573242 -1.468750 0.000000 0.000000 0.000000 1.364363 1.354203 1.450013 1.390505
4166446760 2000 1.142233 8.006084 -169.025070 2.783772 5.233491 0.000000 -7.439025 12.865854 1.524390 2.530762 3.626953 -3.890136 0.000000 0.000000 0.000000 1.495615 1.499781 1.269619 1.294070
4166448760 2000 1.179246 8.110525 -169.008011 2.783772 5.233491 0.000000 -1.341463 15.670732 5.243903 -0.325195 5.015137 -2.838867 0.000000 0.000000 0.000000 1.557765 1.555924 1.130499 1.314897
4166450760 2000 1.295225 8.196673 -168.990982 2.783772 5.233491 0.000000 8.597561 15.000001 5.670732 -4.116211 3.259766 0.637207 0.000000 0.000000 0.000000 1.632756 1.606542 1.011497 1.308289
4166452760 2000 1.349845 8.104115 -168.983963 2.783772 5.233491 0.000000 -6.890244 -10.792683 6.036586 -2.367676 -2.542969 -0.299316 0.000000 0.000000 0.000000 1.577330 1.520505 1.101638 1.359611
4166454760 2000 1.435155 8.002558 -168.971161 2.783772 5.233491 0.000000 -4.146341 30.121952 3.292683 -1.460938 -5.954102 -2.462402 0.000000 0.000000 0.000000 1.538980 1.450319 1.230933 1.338854
4166456760 2000 1.401409 7.902522 -168.977264 2.783772 5.233491 0.000000 -4.573171 9.634146 -3.292683 2.011230 -3.530761 -0.852539 0.000000 0.000000 0.000000 1.317572 1.233922 1.517346 1.490245
4166458760 2000 1.383797 7.891653 -168.986618 2.783772 5.233491 0.000000 -8.170732 10.487805 -6.219512 1.595215 0.802734 4.445312 0.000000 0.000000 0.000000 1.181558 1.119936 1.688577 1.569015
4166460760 2000 1.465977 7.924857 -168.982880 2.783772 5.233491 0.000000 2.500000 23.231709 -1.707317 -1.907226 2.044922 4.959473 0.000000 0.000000 0.000000 1.306305 1.257384 1.578322 1.417074
4166462760 2000 1.362559 7.945600 -168.991104 2.783772 5.233491 0.000000 -2.926829 -2.804878 -4.085366 1.442383 0.473633 0.689453 0.000000 0.000000 0.000000 1.199179 1.214510 1.607791 1.537605
4166464760 2000 1.448181 7.955059 -168.983917 2.783772 5.233491 0.000000 -16.646341 14.329269 1.097561 -0.341309 0.303711 0.463379 0.000000 0.000000 0.000000 1.382595 1.396948 1.380360 1.399182
4166466760 2000 1.443197 8.065920 -168.980499 2.783772 5.233491 0.000000 1.646342 8.475610 -0.853659 0.679199 2.958008 -1.375977 0.000000 0.000000 0.000000 1.395638 1.398538 1.287573 1.477335
4166468760 2000 1.430936 8.109176 -168.983215 2.783772 5.233491 0.000000 -10.243902 0.609756 -2.256098 0.646973 1.877441 -3.911133 0.000000 0.000000 0.000000 1.383841 1.384726 1.278293 1.512225
4166470760 2000 1.546115 7.998170 -168.980743 2.783772 5.233491 0.000000 -17.987804 15.975611 0.000000 -2.328125 -2.121094 0.283691 0.000000 0.000000 0.000000 1.413576 1.400113 1.314523 1.430873
4166472760 2000 1.571259 7.929584 -168.977234 2.783772 5.233491 0.000000 -11.890244 4.390244 1.768293 -1.433105 -2.333496 7.892578 0.000000 0.000000 0.000000 1.516242 1.451105 1.274108 1.317629
4166474760 2000 1.572716 7.823604 -168.968491 2.783772 5.233491 0.000000 -33.658539 12.621952 3.170732 0.916992 -1.169434 4.959961 0.000000 0.000000 0.000000 1.489659 1.458176 1.331097 1.280152
4166476760 2000 1.520059 7.864216 -168.967392 2.783772 5.233491 0.000000 -16.646341 15.975611 -2.682927 1.604492 1.300781 -0.486328 0.000000 0.000000 0.000000 1.323763 1.311877 1.514886 1.408559
4166478760 2000 1.476211 7.879905 -168.964920 2.783772 5.233491 0.000000 -24.451220 -1.707317 0.609756 1.587891 1.887695 -3.406250 0.000000 0.000000 0.000000 1.418894 1.420085 1.401813 1.273752
4166480760 2000 1.541003 7.910583 -168.963013 2.783772 5.233491 0.000000 -24.695124 17.378050 -2.500000 -1.152344 2.820801 -3.652344 0.000000 0.000000 0.000000 1.293286 1.313986 1.460684 1.446589
4166482760 2000 1.628785 7.967483 -168.952515 2.783772 5.233491 0.000000 -11.341463 3.353659 3.719512 -2.115234 2.009766 -0.110840 0.000000 0.000000 0.000000 1.475154 1.469923 1.241015 1.328452
4166484760 2000 1.626147 7.799381 -168.948059 2.783772 5.233491 0.000000 -39.085365 16.890244 1.158537 1.312988 -3.157227 2.659668 0.000000 0.000000 0.000000 1.383467 1.379903 1.358396 1.392779
4166486760 2000 1.630228 7.654524 -168.961151 2.783772 5.233491 0.000000 -35.182930 22.621952 -8.597561 2.415527 -3.802734 4.875977 0.000000 0.000000 0.000000 1.138417 1.112120 1.645906 1.529021
4166488760 2000 1.576306 7.556439 -168.962479 2.783772 5.233491 0.000000 -25.731709 2.134146 -0.304878 2.591797 -1.670410 4.233398 0.000000 0.000000 0.000000 1.351985 1.330259 1.476540 1.266679
4166490760 2000 1.640005 7.611257 -168.956879 2.783772 5.233491 0.000000 -16.219511 21.585365 -1.280488 -0.927734 3.921386 2.445801 0.000000 0.000000 0.000000 1.353914 1.331989 1.464505 1.275056
4166492760 2000 1.580411 7.674163 -168.956955 2.783772 5.233491 0.000000 -13.963415 0.365854 -1.402439 1.109863 1.728516 0.434082 0.000000 0.000000 0.000000 1.258285 1.295910 1.527324 1.343944
4166494760 2000 1.575007 7.584474 -168.956345 2.783772 5.233491 0.000000 -24.085365 12.012196 -0.731707 1.560059 -2.695312 -4.474121 0.000000 0.000000 0.000000 1.303436 1.342223 1.451122 1.328683
4166496760 2000 1.568739 7.574393 -168.961121 2.783772 5.233491 0.000000 -25.182926 9.817073 -4.268293 0.319336 0.267090 -1.134277 0.000000 0.000000 0.000000 1.292797 1.335789 1.405847 1.391032
4166498760 2000 1.557405 7.576446 -168.953873 2.783772 5.233491 0.000000 -10.792683 -6.219512 4.146341 -0.293457 2.196289 6.440430 0.000000 0.000000 0.000000 1.470769 1.496842 1.196256 1.261598
4166500760 2000 1.601020 7.440790 -168.940353 2.783772 5.233491 0.000000 -27.621952 20.548782 5.182927 -0.157715 -1.833008 2.263184 0.000000 0.000000 0.000000 1.496687 1.530360 1.221812 1.132065
4166502760 2000 1.536350 7.304614 -168.948502 2.783772 5.233491 0.000000 -23.780489 0.000000 -2.865854 1.596680 -2.209473 -0.181152 0.000000 0.000000 0.000000 1.255104 1.291456 1.543048 1.291316
4166504760 2000 1.515428 7.379790 -168.947418 2.783772 5.233491 0.000000 -10.914635 2.073171 -1.036585 0.667969 2.167480 -1.642578 0.000000 0.000000 0.000000 1.300065 1.342836 1.428177 1.309846
4166506760 2000 1.609414 7.429849 -168.937241 2.783772 5.233491 0.000000 -17.012196 17.865854 1.646342 -2.034180 2.981934 1.298340 0.000000 0.000000 0.000000 1.436438 1.438170 1.287765 1.218551
4166508760 2000 1.576754 7.314981 -168.943863 2.783772 5.122141 0.000000 -25.731709 -6.402439 -1.585366 0.639160 -1.850098 3.495605 0.000000 0.000000 0.000000 1.250911 1.261502 1.471124 1.397387
4166510760 2000 1.572230 7.143292 -168.945938 2.783772 5.122141 0.000000 -33.231709 15.670732 -1.585366 1.521973 -4.415039 1.121094 0.000000 0.000000 0.000000 1.197488 1.227383 1.464212 1.358219
4166512760 2000 1.592346 7.187546 -168.946762 2.783772 5.122141 0.000000 -22.804878 8.109756 -2.682927 -0.018555 1.283691 -1.327148 0.000000 0.000000 0.000000 1.262105 1.257887 1.344035 1.383275
4166514760 2000 1.603016 7.266357 -168.944748 2.783772 5.122141 0.000000 -17.256098 -1.158537 -0.426829 -0.560547 4.870117 -0.075195 0.000000 0.000000 0.000000 1.317866 1.300907 1.292400 1.336129
4166516760 2000 1.665395 7.112895 -168.947479 2.783772 5.122141 0.000000 -33.231709 28.475611 -3.719512 -0.056641 -0.664062 0.685059 0.000000 0.000000 0.000000 1.186246 1.181308 1.500951 1.378798
4166518760 2000 1.605910 6.949412 -168.957962 2.783772 5.122141 0.000000 -33.597561 -2.256098 -3.597561 2.012695 -3.425781 0.985352 0.000000 0.000000 0.000000 1.216558 1.222947 1.530594 1.277203
4166520760 2000 1.605185 6.957619 -168.954727 2.783772 5.122141 0.000000 -13.353659 6.280488 0.365854 0.301758 1.352051 3.006836 0.000000 0.000000 0.000000 1.336215 1.341094 1.339650 1.230343
4166522760 2000 1.735855 6.984367 -168.939850 2.783772 5.122141 0.000000 -21.585365 25.914635 3.292683 -2.624023 2.350098 1.048828 0.000000 0.000000 0.000000 1.424354 1.383706 1.214197 1.091424
4166524760 2000 1.623219 6.849764 -168.945679 2.783772 5.122141 0.000000 -33.048782 -13.292683 -0.304878 1.616699 -1.248047 0.623047 0.000000 0.000000 0.000000 1.268640 1.278444 1.431395 1.135202
4166526760 2000 1.612350 6.744637 -168.946838 2.783772 5.122141 0.000000 -24.390244 19.634146 -2.134146 0.718262 -0.911621 -1.006836 0.000000 0.000000 0.000000 1.231984 1.271198 1.435062 1.175437
4166528760 2000 1.660843 6.800799 -168.942642 2.783772 5.122141 0.000000 -16.036585 9.695122 -0.304878 -0.593750 1.811035 1.074219 0.000000 0.000000 0.000000 1.307479 1.303020 1.292982 1.210200
4166530760 2000 1.590862 6.730264 -168.942413 2.783772 4.899439 0.000000 -20.853659 -6.890244 1.341463 0.679199 -0.238281 1.245605 0.000000 0.000000 0.000000 1.303033 1.326978 1.224118 1.259552
4166532760 2000 1.639364 6.589997 -168.943771 2.783772 4.899439 0.000000 -21.036585 28.414635 -2.621951 0.199219 -2.043457 -0.797363 0.000000 0.000000 0.000000 1.094130 1.150459 1.395956 1.294975
4166534760 2000 1.638842 6.621585 -168.948166 2.783772 4.899439 0.000000 -12.621952 -2.317073 -2.743902 -0.073242 0.809082 1.113281 0.000000 0.000000 0.000000 1.148866 1.160357 1.296844 1.329452
4166536760 2000 1.637335 6.694541 -168.942032 2.783772 4.899439 0.000000 -13.597562 0.426829 1.585366 0.013672 2.232910 0.942383 0.000000 0.000000 0.000000 1.298901 1.306664 1.076710 1.253245
4166538760 2000 1.703538 6.547131 -168.946152 2.783772 4.899439 0.000000 -18.536585 23.963415 -3.231707 -0.128906 -0.825684 0.048340 0.000000 0.000000 0.000000 1.139968 1.139987 1.322416 1.333149
4166540760 2000 1.584396 6.432078 -168.954758 2.783772 4.899439 0.000000 -23.048782 -15.670732 -1.524390 1.560547 -1.233398 0.077637 0.000000 0.000000 0.000000 1.164295 1.185173 1.395696 1.190357
4166542760 2000 1.627582 6.476166 -168.946503 2.783772 4.899439 0.000000 -12.134147 10.853659 1.951220 -0.780273 2.450195 2.583496 0.000000 0.000000 0.000000 1.307349 1.329924 1.177609 1.120639
4166544760 2000 1.696851 6.495701 -168.939774 2.338369 4.899439 0.000000 -16.158537 18.841463 0.487805 -0.427246 0.753418 1.107910 0.000000 0.000000 0.000000 1.370278 1.181629 1.224917 1.158697
4166546760 2000 1.585329 6.373488 -168.950867 2.338369 4.119983 0.000000 -26.158537 -13.231708 -3.048780 2.530762 -2.016602 0.862793 0.000000 0.000000 0.000000 1.198326 1.054800 1.134017 1.548377
4166548760 2000 1.658959 6.297230 -168.946716 2.338369 4.119983 0.000000 -19.207317 19.207317 0.487805 -0.487305 -0.359375 1.317383 0.000000 0.000000 0.000000 1.321042 1.173810 1.000000 1.388404
4166550760 2000 1.750942 6.349545 -168.937851 2.338369 4.119983 0.000000 -12.865854 11.646342 2.012195 -1.453613 1.670898 0.758301 0.000000 0.000000 0.000000 1.392385 1.159785 1.000000 1.427217
4166552760 2000 1.618704 6.277930 -168.946503 1.781614 4.119983 0.000000 -25.609756 -12.378049 -2.682927 1.681152 -0.286621 0.474121 0.000000 0.000000 0.000000 1.295163 1.000000 1.045117 1.555832
4166554760 2000 1.680345 6.122936 -168.949036 1.781614 2.895123 0.000000 -24.695124 22.134146 -2.134146 -0.299805 -2.065430 -0.411621 0.000000 0.000000 0.000000 1.235963 1.027182 1.000000 1.955569
4166556760 2000 1.768061 6.111805 -168.951660 1.781614 2.895123 0.000000 -15.487805 9.695122 -2.621951 -0.745117 0.293945 0.896484 0.000000 0.000000 0.000000 1.252440 1.000000 1.000000 1.622839
4166558760 2000 1.722427 6.097149 -168.951263 1.781614 2.895123 0.000000 -19.939024 -6.280488 0.487805 0.527344 0.616211 1.818359 0.000000 0.000000 0.000000 1.286286 1.045095 1.000000 1.589410
4166560760 2000 1.833661 5.965227 -168.950607 1.781614 2.895123 0.000000 -17.926830 27.195124 -1.036585 -0.821777 -1.390625 0.241211 0.000000 0.000000 0.000000 1.229717 1.000000 1.000000 1.575374
4166562760 2000 1.879804 5.901536 -168.955475 1.781614 2.895123 0.000000 -12.865854 4.512196 -2.256098 -0.346680 -0.251465 0.893066 0.000000 0.000000 0.000000 1.164639 1.065523 1.000000 1.567544
4166564760 2000 1.836112 5.928691 -168.949448 1.781614 2.895123 0.000000 -15.060976 -2.256098 2.317073 0.655762 1.182617 1.562988 0.000000 0.000000 0.000000 1.275061 1.218515 1.111134 1.019027
4166566760 2000 1.973704 5.846243 -168.939621 0.000000 2.895123 0.000000 -19.085365 22.012196 3.414634 -0.367188 -0.160156 0.170410 0.000000 0.000000 0.000000 1.688762 1.000000 1.102678 1.000000
4166568760 2000 1.938579 5.766201 -168.945938 0.000000 1.781614 0.000000 -19.024391 -1.585366 -2.256098 0.269043 -0.301270 0.962891 0.000000 0.000000 0.000000 1.489471 1.000000 1.000000 1.582681
4166570760 2000 1.930805 5.739601 -168.937927 0.000000 1.781614 0.000000 -17.317074 1.585366 3.719512 0.111816 0.299805 1.892578 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166572760 2000 1.948360 5.603680 -168.932709 0.000000 1.781614 0.000000 -17.195122 16.646341 2.682927 0.120117 -0.856445 0.476562 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166574760 2000 1.968171 5.544045 -168.941040 0.000000 1.781614 0.000000 -17.987804 -0.060976 -3.719512 -0.183105 -0.113770 0.890625 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166576760 2000 1.958523 5.495456 -168.935303 0.000000 0.000000 0.000000 -16.524391 0.426829 3.109756 0.066895 -0.066406 1.199707 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166578760 2000 2.003880 5.356886 -168.938553 0.000000 0.000000 0.000000 -20.731709 14.390244 -1.280488 -0.211426 -1.088379 0.728027 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166580760 2000 2.054837 5.285750 -168.943161 0.000000 0.000000 0.000000 -22.439024 0.426829 -1.829268 -0.410156 -0.142578 0.763672 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166582760 2000 2.030330 5.215675 -168.938019 0.000000 0.000000 0.000000 -20.792683 2.378049 2.865854 0.286133 -0.229492 1.234863 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166584760 2000 2.026361 5.047369 -168.941742 0.000000 0.000000 0.000000 -29.634146 9.268292 -0.731707 0.221680 -1.078613 0.225586 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166586760 2000 2.076028 5.020697 -168.941605 0.000000 0.000000 0.000000 -22.012196 3.841463 -0.548781 -0.468262 0.257324 1.041504 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166588760 2000 2.072856 4.986578 -168.934860 0.000000 0.000000 0.000000 -18.963415 2.317073 3.109756 0.027344 0.098145 0.914551 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166590760 2000 2.035834 4.823188 -168.941788 0.000000 0.000000 0.000000 -32.256096 6.097561 -2.195122 0.602539 -1.209961 -0.082031 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166592760 2000 2.062151 4.667210 -168.944382 0.000000 0.000000 0.000000 -24.939024 6.951220 0.060976 -0.054688 -0.424805 0.172852 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166594760 2000 2.057900 4.686361 -168.938965 0.000000 0.000000 0.000000 -21.402439 0.243902 1.585366 0.009277 0.496582 0.661621 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166596760 2000 2.005056 4.610464 -168.938019 0.000000 0.000000 0.000000 -34.451221 2.012195 0.426829 0.345703 -0.001953 0.645996 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166598760 2000 2.069728 4.444669 -168.937088 0.000000 0.000000 0.000000 -31.707319 10.182927 1.524390 -0.378418 -0.895020 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166600760 2000 2.123739 4.371350 -168.941437 0.000000 0.000000 0.000000 -24.878050 -2.073171 -1.524390 -0.365234 -0.105469 0.561523 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166602760 2000 2.124030 4.348329 -168.936401 0.000000 0.000000 0.000000 -30.853661 -2.621951 2.012195 -0.128906 0.609375 1.397461 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166604760 2000 2.224806 4.204674 -168.933304 0.000000 0.000000 0.000000 -30.609758 13.780488 2.134146 -0.889648 -0.991699 0.280273 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166606760 2000 2.256174 4.086466 -168.943329 0.000000 0.000000 0.000000 -29.573170 -2.743902 -3.597561 -0.380371 -0.515625 0.884277 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166608760 2000 2.180807 3.982111 -168.942719 0.000000 0.000000 0.000000 -32.317074 -8.719512 1.707317 0.459473 -0.292480 0.785645 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166610760 2000 2.247275 3.891274 -168.942490 0.000000 0.000000 0.000000 -29.634146 12.926829 -0.121951 -0.622559 -0.367188 1.420410 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166612760 2000 2.341929 3.774365 -168.949539 0.000000 0.000000 0.000000 -35.609756 -0.304878 -2.500000 -1.115723 -0.513672 0.465820 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166614760 2000 2.288913 3.685350 -168.952469 0.000000 0.000000 0.000000 -33.536587 -17.073172 0.121951 0.145020 -0.157715 1.098145 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166616760 2000 2.294882 3.629207 -168.951401 0.000000 0.000000 0.000000 -30.243902 11.219512 -0.243902 0.085449 0.070801 0.786133 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166618760 2000 2.418799 3.524766 -168.952728 0.000000 0.000000 0.000000 -37.439022 8.963415 -0.548781 -1.410156 -0.443848 -0.385254 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166620760 2000 2.382523 3.494067 -168.952713 0.000000 0.000000 0.000000 -35.609756 -19.268291 0.365854 -0.065430 0.461426 1.049316 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166622760 2000 2.332927 3.398479 -168.955399 0.000000 0.000000 0.000000 -33.414635 3.048780 -0.914634 0.578613 -0.269043 1.084473 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166624760 2000 2.410369 3.214734 -168.961304 0.000000 0.000000 0.000000 -42.621952 11.768292 -1.524390 -0.349121 -0.648438 0.046387 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166626760 2000 2.434030 3.111737 -168.961365 0.000000 0.000000 0.000000 -42.378052 -10.182927 0.975610 -0.479004 -0.139648 1.012207 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166628760 2000 2.368807 3.003811 -168.965088 0.000000 0.000000 0.000000 -33.414635 -8.902439 -0.487805 0.391602 -0.333008 0.875000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166630760 2000 2.357288 3.017709 -168.964844 0.000000 0.000000 0.000000 -42.012196 11.463415 -2.500000 0.179199 0.539062 0.240723 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166632760 2000 2.460794 2.930602 -168.955963 0.000000 0.000000 0.000000 -45.121952 4.390244 4.207317 -1.149902 -0.027832 -0.821289 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166634760 2000 2.410648 2.911839 -168.959854 0.000000 0.000000 0.000000 -30.365854 -14.573171 -2.073171 0.193359 0.521973 1.158203 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166636760 2000 2.333861 2.854529 -168.964188 0.000000 0.000000 0.000000 -42.378052 -0.975610 -2.682927 0.794922 0.335938 0.907227 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166638760 2000 2.410921 2.686728 -168.960861 0.000000 0.000000 0.000000 -46.585369 11.951220 2.682927 -0.656738 -0.860352 0.778320 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166640760 2000 2.387387 2.665523 -168.965393 0.000000 0.000000 0.000000 -37.439022 -9.451220 -2.926829 0.005859 0.353516 0.606445 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166642760 2000 2.304718 2.600056 -168.966782 0.000000 0.000000 0.000000 -39.878048 -11.951220 -0.426829 0.375977 0.119141 0.665527 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166644760 2000 2.323730 2.553467 -168.964890 0.000000 0.000000 0.000000 -49.024391 6.585366 -0.365854 -0.044922 0.252930 0.459473 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166646760 2000 2.376878 2.475995 -168.964813 0.000000 0.000000 0.000000 -40.182930 4.817073 -0.182927 -0.270508 -0.023438 -0.738281 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166648760 2000 2.269990 2.435530 -168.968201 0.000000 0.000000 0.000000 -35.975609 -13.170732 -1.768293 0.683105 0.293457 0.658691 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166650760 2000 2.147166 2.351445 -168.971481 0.000000 0.000000 0.000000 -52.012196 -9.390244 -1.646342 0.909668 0.180664 0.379395 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166652760 2000 2.232675 2.243768 -168.972565 0.000000 0.000000 0.000000 -46.707317 11.341463 -0.670732 -0.522461 -0.094727 0.723633 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166654760 2000 2.250599 2.272134 -168.969925 0.000000 0.000000 0.000000 -39.939026 -5.853659 -0.548781 -0.226562 0.845215 -0.241211 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166656760 2000 2.191296 2.269774 -168.973343 0.000000 0.000000 0.000000 -45.426830 -14.207317 -2.865854 0.411133 1.280273 0.894531 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166658760 2000 2.091611 2.127503 -168.974152 0.000000 0.000000 0.000000 -53.597561 -1.646342 0.304878 0.770508 -0.299805 -0.324707 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166660760 2000 2.146052 2.141479 -168.974350 0.000000 0.000000 0.000000 -40.548782 3.597561 -1.951220 -0.253418 0.498047 0.199219 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166662760 2000 2.154865 2.172539 -168.973328 0.000000 0.000000 0.000000 -40.731709 -3.231707 -1.463415 -0.056641 0.407715 0.042480 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166664760 2000 2.063539 2.132312 -168.973999 0.000000 0.000000 0.000000 -55.000000 -14.512196 -1.097561 0.607910 0.715820 0.655762 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166666760 2000 1.969383 2.022117 -168.976593 0.000000 0.000000 0.000000 -52.804878 -3.475610 -1.097561 0.543457 -0.020508 0.480469 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166668760 2000 2.072865 2.015347 -168.975525 0.000000 0.000000 0.000000 -41.585365 9.695122 -1.097561 -0.689453 0.616211 0.080078 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166670760 2000 2.031354 2.007448 -168.979324 0.000000 0.000000 0.000000 -48.719513 -7.439025 -3.231707 0.267090 0.977539 0.685059 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166672760 2000 1.921150 1.810941 -168.982895 0.000000 0.000000 0.000000 -59.329273 -14.878050 0.060976 0.845215 -0.829102 -0.002930 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166674760 2000 1.819126 1.705057 -168.986282 0.000000 0.000000 0.000000 -47.621952 -2.134146 -1.463415 1.075684 -0.113770 0.658691 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166676760 2000 1.916008 1.655860 -168.989944 0.000000 0.000000 0.000000 -41.585365 12.439025 -2.682927 -0.666016 0.313965 0.702148 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166678760 2000 1.856529 1.630184 -168.988785 0.000000 0.000000 0.000000 -55.487808 -12.073172 -0.487805 0.275391 0.708008 0.547363 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166680760 2000 1.732058 1.489525 -168.995499 0.000000 0.000000 0.000000 -57.926830 -14.939025 -2.560976 0.769043 -0.201660 0.494629 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166682760 2000 1.675924 1.463898 -168.995285 0.000000 0.000000 0.000000 -48.353657 0.670732 -0.975610 0.568848 0.729492 0.696777 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166684760 2000 1.747685 1.467185 -168.999512 0.000000 0.000000 0.000000 -45.548782 12.256098 -3.780488 -0.664062 1.299316 0.561035 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4166686760 2000 1.646504 1.428931 -168.999588 0.000000 0.000000 0.000000 -58.780487 -15.731708 -0.853659 0.543945 0.584961 -0.329102 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
